Z,X,Y
-101.834,-58.1026,167.338
-102.169,-58.161,167.112
-102.087,-58.1267,167.273
-101.396,-58.1747,167.943
-100.13,-58.3747,168.991
-98.8532,-58.6015,169.97
-98.1098,-58.6853,170.474
-97.7739,-58.6907,170.658
-97.6293,-58.7126,170.658
-97.6038,-58.7593,170.615
-97.7795,-58.7434,170.569
-98.1452,-58.6612,170.532
-98.3426,-58.6104,170.693
-98.2332,-58.6337,171.059
-98.0931,-58.6718,171.406
-98.1735,-58.6293,171.559
-98.471,-58.48,171.581
-98.6963,-58.3137,171.657
-98.8234,-58.2272,171.749
-99.0024,-58.2057,171.79
-99.3527,-58.1493,171.736
-99.656,-58.0283,171.707
-99.7258,-57.9155,171.721
-99.699,-57.8549,171.662
-99.7362,-57.7911,171.512
-99.818,-57.6615,171.4
-99.6754,-57.5357,171.474
-99.4581,-57.479,171.524
-99.3547,-57.4587,171.449
-99.5232,-57.3843,171.226
-99.758,-57.2449,171.071
-99.791,-57.1373,171.053
-99.6966,-57.1151,171.112
-99.6059,-57.1238,171.208
-99.6537,-57.08,171.288
-99.6537,-57.0032,171.391
-99.5899,-56.9711,171.483
-99.5484,-56.983,171.514
-99.5854,-56.9746,171.56
-99.5772,-56.9173,171.775
-99.2834,-56.8686,172.215
-98.8309,-56.868,172.698
-98.5244,-56.8551,173.015
-98.4643,-56.7937,173.153
-98.3698,-56.7172,173.283
-98.1316,-56.7126,173.458
-97.9224,-56.778,173.571
-97.9426,-56.8148,173.572
-98.1425,-56.7664,173.544
-98.1739,-56.7043,173.651
-98.0957,-56.6934,173.835
-98.0842,-56.7061,174.004
-98.3286,-56.6742,174.088
-98.565,-56.6037,174.174
-98.518,-56.5746,174.353
-98.3973,-56.5991,174.496
-98.343,-56.6166,174.589
-98.4676,-56.5927,174.609
-98.5033,-56.5856,174.644
-98.3259,-56.6552,174.731
-98.125,-56.7632,174.784
-97.9663,-56.831,174.84
-97.837,-56.8321,174.941
-97.6331,-56.8245,175.123
-97.3509,-56.8486,175.358
-97.1958,-56.8732,175.565
-97.2495,-56.8386,175.725
-97.2389,-56.7581,175.945
-96.9377,-56.7029,176.34
-96.628,-56.6963,176.702
-96.6351,-56.6642,176.853
-96.9523,-56.5526,176.814
-97.1765,-56.3927,176.811
-97.0919,-56.3072,176.921
-96.7948,-56.3307,177.088
-96.5331,-56.4081,177.206
-96.3738,-56.4752,177.276
-96.2972,-56.5035,177.303
-96.2634,-56.5071,177.327
-96.2645,-56.4802,177.367
-96.2786,-56.4204,177.448
-96.2552,-56.3125,177.592
-96.1963,-56.1654,177.749
-96.1547,-55.9753,177.851
-96.1684,-55.7725,177.883
-96.2329,-55.5962,177.88
-96.3178,-55.4413,177.883
-96.3676,-55.231,177.954
-96.4171,-54.891,178.038
-96.4767,-54.4588,178.118
-96.6233,-54.0301,178.186
-96.8451,-53.6761,178.337
-97.1164,-53.3791,178.601
-97.3093,-53.1667,179.06
-97.3227,-53.1773,179.705
-97.1342,-53.5073,-179.567
-96.8414,-54.1057,-178.949
-96.4698,-54.8497,-178.492
-95.9487,-55.7123,-178.113
-95.215,-56.7601,-177.74
-94.3626,-58.0733,-177.373
-93.4272,-59.6762,-176.931
-92.5192,-61.4738,-176.485
-91.7388,-63.2848,-176.187
-91.0212,-64.985,-176.05
-90.2125,-66.5736,-176.016
-89.1559,-68.1065,-176
-87.6951,-69.5623,-175.867
-85.502,-70.7364,-175.274
-82.1514,-71.2005,-173.737
-77.8341,-70.505,-171.249
-73.8979,-68.5634,-168.767
-71.3608,-65.8725,-166.881
-70.3145,-63.1622,-165.576
-70.2767,-61.0057,-164.574
-70.8428,-59.5178,-163.881
-71.7838,-58.5399,-163.605
-72.9061,-57.83,-163.701
-74.0134,-57.209,-163.946
-75.0621,-56.5792,-164.21
-76.1767,-55.9275,-164.561
-77.4795,-55.4863,-165.114
-78.9479,-55.7882,-165.789
-80.3279,-57.5904,-166.249
-81.2262,-61.5981,-165.986
-80.7184,-68.3271,-163.986
-74.6585,-77.7807,-156.186
-1.40931,-86.3718,-81.4337
69.8938,-77.3623,-9.57866
77.5731,-67.3944,-2.57574
80.5791,-59.9845,-1.04311
82.651,-54.9576,-0.75929
84.4626,-51.5903,-0.955526
85.9901,-49.4246,-1.80522
87.0098,-48.3488,-3.59713
87.4944,-48.2441,-6.38272
87.6674,-48.8429,-10.0112
87.3821,-50.0901,-14.5767
85.6064,-52.2425,-20.7467
80.8473,-55.2024,-29.4017
72.5445,-58.1325,-40.5161
62.2766,-60.1279,-52.2757
52.748,-61.1214,-62.3298
45.3405,-61.6346,-69.8681
39.6518,-62.07,-75.597
34.5403,-62.5242,-80.6455
29.3081,-62.9062,-85.7079
24.028,-63.098,-90.8302
18.8932,-63.1255,-95.9403
13.5973,-63.0585,-101.35
7.56498,-62.8794,-107.574
0.587222,-62.508,-114.797
-6.86978,-61.8827,-122.62
-14.104,-60.901,-130.451
-21.0799,-59.0019,-138.24
-28.3704,-54.8064,-146.265
-36.19,-46.3495,-154.239
-43.9982,-32.5076,-161.509
-50.9963,-15.3385,-167.576
-56.2793,-0.275209,-171.608
-59.3177,9.41609,-173.295
-60.6066,14.3405,-173.303
-61.251,16.5112,-172.523
-61.8868,17.4486,-171.764
-62.4159,17.7904,-171.511
-62.7297,17.8791,-171.729
-63.1348,18.0423,-171.922
-64.0172,18.4327,-171.585
-65.4734,18.9389,-170.536
-67.2231,19.3916,-169.005
-68.9249,19.6769,-167.436
-70.3721,19.7146,-166.159
-71.5889,19.4778,-165.197
-72.7338,19.0335,-164.381
-73.9506,18.4838,-163.539
-75.2537,17.8761,-162.603
-76.5498,17.211,-161.621
-77.7145,16.4793,-160.707
-78.6898,15.6268,-159.984
-79.4679,14.6111,-159.442
-80.1347,13.3776,-159.018
-80.7274,11.8465,-158.578
-81.2345,9.90797,-157.98
-81.6824,7.55938,-157.196
-82.1248,4.85554,-156.308
-82.5783,1.5395,-155.349
-82.911,-3.01075,-154.161
-82.8588,-9.40832,-152.295
-81.8864,-17.8558,-149.165
-79.2531,-27.9012,-144.255
-74.7034,-37.9825,-137.722
-69.5224,-46.0933,-131.069
-66.313,-51.2461,-126.765
-66.4319,-53.9959,-126.093
-68.7178,-55.4095,-128.049
-71.1514,-56.509,-130.716
-72.891,-57.914,-133.249
-74.1947,-59.752,-135.864
-75.7019,-61.7903,-139.044
-77.9325,-63.6237,-143.011
-80.8986,-64.9717,-147.549
-83.9735,-65.8572,-151.997
-86.3583,-66.4925,-155.647
-87.7013,-67.0051,-158.2
-88.2304,-67.3895,-159.836
-88.4698,-67.6525,-161.001
-88.8161,-67.8704,-162.086
-89.4475,-68.1014,-163.351
-90.3884,-68.3222,-164.927
-91.5711,-68.4844,-166.813
-92.7802,-68.5657,-168.808
-93.8898,-68.57,-170.738
-94.9669,-68.489,-172.62
-96.1478,-68.3297,-174.609
-97.5307,-68.1436,-176.841
-99.0642,-67.9746,-179.241
-100.535,-67.8157,178.476
-101.737,-67.6035,176.565
-102.587,-67.2448,175.059
-103.205,-66.6675,173.724
-103.781,-65.904,172.274
-104.313,-65.0653,170.657
-104.727,-64.2684,168.968
-105.015,-63.5656,167.349
-105.232,-62.9802,165.905
-105.375,-62.4377,164.689
-105.371,-61.7942,163.622
-105.185,-60.9867,162.54
-104.824,-60.0881,161.351
-104.228,-59.2347,160.149
-103.304,-58.5438,159.098
-102.058,-58.1409,158.277
-100.637,-58.1085,157.654
-99.1345,-58.4013,157.212
-97.4138,-58.8092,157.079
-95.1982,-59.0829,157.43
-92.2585,-59.0306,158.346
-88.5042,-58.5828,159.804
-83.8951,-57.8096,161.835
-78.4268,-56.8914,164.545
-72.1856,-56.0029,168.025
-65.4765,-55.1193,172.189
-58.835,-54.0854,176.731
-52.7712,-52.8747,-178.629
-47.3086,-51.6777,-173.713
-42.1709,-50.6383,-168.103
-37.2592,-49.8575,-161.627
-32.7548,-49.5817,-154.449
-28.8122,-50.1182,-146.701
-25.4433,-51.4519,-138.412
-22.7075,-53.1578,-129.876
-20.5063,-54.8702,-121.489
-18.0004,-56.5392,-113.026
-13.7219,-58.1881,-103.474
-7.048,-59.4184,-92.5045
0.291709,-59.5908,-82.3218
5.63145,-58.7263,-76.2585
8.81816,-57.6178,-74.7406
12.0262,-57.3834,-74.9014
17.2331,-59.118,-73.2821
25.2514,-63.0156,-67.7823
36.6358,-67.8666,-57.5241
51.8482,-71.7623,-42.6673
68.5751,-73.5687,-26.1887
81.3856,-73.7899,-13.8239
87.6838,-73.857,-8.21564
88.7625,-74.4258,-7.91649
87.6387,-75.2014,-9.59137
87.689,-75.7785,-9.76083
90.4327,-76.1257,-7.06911
95.2114,-76.3589,-2.41135
100.212,-76.5318,2.40307
104.086,-76.6526,6.12767
106.326,-76.6961,8.36759
106.913,-76.6805,9.20659
106.028,-76.666,8.87851
104.135,-76.7081,7.76174
101.611,-76.8244,5.95439
99.2472,-76.958,3.99476
98.0302,-77.0517,2.72962
98.6898,-76.9737,2.87422
101.286,-76.4458,4.44256
105.088,-75.082,6.50675
108.76,-72.6814,7.57718
110.835,-69.5613,6.5033
109.635,-66.6259,2.62309
103.402,-64.6502,-4.58595
91.5911,-63.4033,-15.0233
77.3301,-62.0212,-26.125
66.6031,-60.4971,-33.6278
62.594,-59.5198,-35.6969
64.2641,-58.9618,-33.3135
68.0913,-58.3005,-29.2243
71.4983,-57.7281,-25.5923
74.6155,-57.9,-22.2638
78.7905,-58.9991,-17.9806
84.1586,-60.3775,-12.6593
89.1576,-61.2217,-7.82051
92.1894,-61.2955,-4.9913
93.3119,-60.962,-4.08557
93.9204,-60.6468,-3.66277
95.287,-60.6892,-2.26218
97.2525,-61.2629,0.11898
98.7011,-62.2154,2.29906
98.5576,-63.0941,2.87643
97.0565,-63.545,1.88
95.5665,-63.5789,0.758286
94.9463,-63.5463,0.539055
95.1737,-63.6501,1.27761
95.8915,-63.8163,2.45038
96.6801,-63.822,3.50457
97.4009,-63.552,4.22386
97.9077,-63.1016,4.6142
98.0731,-62.674,4.75475
97.9029,-62.3871,4.73697
97.5728,-62.2332,4.70407
97.267,-62.1547,4.76066
97.0959,-62.1334,4.91461
97.0909,-62.158,5.10441
97.207,-62.2576,5.24216
97.7346,-62.4801,5.75985
98.7953,-62.8288,7.00545
100.261,-63.1805,8.94699
101.528,-63.364,10.9171
102.141,-63.3231,12.1054
102.232,-63.0865,12.2165
102.005,-62.6237,11.2512
101.028,-61.8368,8.99488
98.7008,-60.8488,5.3325
95.0782,-59.9664,0.71563
90.9682,-59.3857,-3.89711
87.4824,-59.057,-7.41801
85.1793,-58.9589,-9.30016
83.6508,-59.0883,-10.0329
81.905,-59.3886,-10.8223
79.5056,-59.652,-12.3579
77.0115,-59.6509,-14.2427
75.274,-59.4995,-15.7089
74.6087,-59.4995,-16.5012
74.9517,-59.7273,-16.5959
76.2368,-59.9277,-15.8311
78.4291,-59.951,-14.0851
81.1482,-59.8992,-11.8129
