Z,X,Y
171.023,-61.2739,68.3393
171.224,-61.4471,69.0652
171.497,-61.6391,69.8318
171.703,-61.9178,70.6031
172.002,-62.2992,71.5397
172.502,-62.7403,72.8222
173.309,-63.1206,74.5596
174.334,-63.3679,76.5896
175.472,-63.4874,78.6563
176.583,-63.5352,80.4243
177.415,-63.6245,81.4869
177.694,-63.7826,81.5346
177.254,-63.9651,80.4463
176.09,-64.0675,78.2967
174.313,-64.0024,75.2864
171.974,-63.8095,71.5799
169.188,-63.5275,67.3742
166.118,-63.1176,62.8285
162.842,-62.414,57.9623
159.373,-61.2901,52.723
155.822,-59.7563,47.1623
152.455,-57.9086,41.569
149.63,-55.91,36.4867
147.615,-54.0381,32.4905
146.425,-52.7232,29.9273
145.802,-52.4522,28.8192
145.464,-53.5865,29.0936
145.46,-56.2616,30.8676
146.516,-60.1418,34.6872
149.839,-64.4071,41.4728
156.209,-67.8571,51.6652
163.987,-69.839,63.2013
169.716,-70.6547,72.1345
170.887,-70.8261,75.4601
167.19,-70.2489,72.5185
160.771,-68.4019,65.3489
154.936,-65.3087,57.3399
151.273,-61.8084,50.3153
149.498,-58.9311,44.5426
148.644,-57.4835,40.0954
147.861,-57.7089,37.4409
146.98,-59.1963,37.2646
146.197,-61.1752,39.4637
145.285,-63.0392,42.4296
143.815,-64.4339,44.2042
142.155,-64.9426,44.0275
141.536,-64.1682,42.6448
142.887,-62.1633,41.2166
145.776,-59.6467,40.3824
148.578,-57.6726,40.2608
149.85,-56.9532,40.9047
149.286,-57.4245,42.2871
147.703,-58.3838,44.0441
146.17,-59.1341,45.619
145.329,-59.3436,46.4546
145.228,-59.0601,46.3831
145.57,-58.503,45.669
145.936,-57.9032,44.7277
146.218,-57.4941,44.1153
146.589,-57.423,44.2885
147.137,-57.6388,45.2044
147.732,-57.9769,46.3486
147.989,-58.1891,46.9172
147.805,-58.1192,46.6187
147.607,-57.828,46.0108
147.884,-57.5535,45.9297
148.672,-57.4887,46.7709
149.504,-57.5868,48.1197
149.877,-57.7065,49.1796
149.557,-57.7601,49.2949
148.963,-57.8211,48.7098
148.671,-57.9729,48.168
148.837,-58.2301,48.2181
149.033,-58.5248,48.6744
148.809,-58.7876,48.9352
148.202,-59.0248,48.6215
147.727,-59.2836,47.9719
147.653,-59.6236,47.3605
147.83,-59.9105,47.0041
147.805,-60.029,46.6645
147.755,-59.8927,46.4462
147.915,-59.682,46.375
148.472,-59.45,46.6041
149.162,-59.2578,46.9797
149.544,-59.0628,47.1359
149.619,-58.8455,47.0137
149.62,-58.6204,46.7986
149.728,-58.4676,46.7678
149.874,-58.4571,46.9574
149.905,-58.5479,47.1477
149.782,-58.6076,47.1002
149.643,-58.7022,46.8685
149.594,-58.8327,46.6746
149.605,-59.0024,46.648
149.505,-59.1806,46.602
149.348,-59.2225,46.4604
149.296,-59.1866,46.2933
149.536,-59.1248,46.3301
149.933,-59.1096,46.5289
150.192,-59.1084,46.627
150.213,-59.0443,46.5121
150.21,-58.9223,46.4074
150.349,-58.8538,46.5589
150.529,-58.9038,46.8968
150.527,-59.0423,47.0904
150.292,-59.1452,46.9858
149.993,-59.2081,46.6886
149.802,-59.2423,46.4672
149.7,-59.3161,46.2976
149.536,-59.4398,46.0131
149.274,-59.5846,45.6127
148.993,-59.7109,45.2651
148.826,-59.8055,45.0656
148.716,-59.8396,44.9323
148.746,-59.7814,44.9261
148.951,-59.677,45.0252
149.216,-59.5951,45.188
149.493,-59.5693,45.3078
149.666,-59.5724,45.2802
149.697,-59.5989,45.1321
149.64,-59.6454,44.9464
149.631,-59.6943,44.8304
149.716,-59.6917,44.8098
149.771,-59.6611,44.8029
149.821,-59.582,44.9032
149.845,-59.491,45.1113
149.777,-59.4954,45.2192
149.63,-59.5704,45.144
149.46,-59.6485,44.9479
149.323,-59.6783,44.7503
149.247,-59.656,44.6333
149.235,-59.5851,44.6021
149.305,-59.4972,44.6702
149.417,-59.4128,44.7991
149.495,-59.3605,44.8856
149.47,-59.3374,44.8323
149.331,-59.3341,44.6166
149.183,-59.3582,44.373
149.117,-59.3887,44.2196
149.121,-59.4083,44.1824
149.123,-59.4151,44.191
149.078,-59.4063,44.1599
148.983,-59.3833,44.0781
148.886,-59.358,43.9993
148.822,-59.3473,43.9529
148.787,-59.3462,43.9397
148.752,-59.3496,43.9274
148.692,-59.3558,43.8889
148.621,-59.3636,43.8206
148.566,-59.3506,43.7625
148.529,-59.3089,43.7381
148.533,-59.2411,43.7695
148.545,-59.1684,43.8196
148.546,-59.1246,43.8442
148.482,-59.1258,43.7852
148.358,-59.1546,43.6691
148.243,-59.178,43.5861
148.147,-59.1667,43.547
148.056,-59.1251,43.495
147.951,-59.087,43.3567
147.82,-59.0513,43.1146
147.698,-59.0011,42.8505
147.608,-58.9044,42.662
147.507,-58.7798,42.5239
147.406,-58.6586,42.4119
147.329,-58.5622,42.3303
147.318,-58.4765,42.3441
147.4,-58.4066,42.4883
147.557,-58.359,42.732
147.789,-58.3366,43.0271
148.048,-58.3241,43.2823
148.286,-58.296,43.4717
148.516,-58.2395,43.6467
148.752,-58.2054,43.8413
148.99,-58.2313,44.07
149.235,-58.2959,44.3157
149.515,-58.3352,44.588
149.816,-58.2891,44.892
150.116,-58.1526,45.2232
150.39,-57.9806,45.5074
150.553,-57.8804,45.6219
150.649,-57.8406,45.6384
150.752,-57.792,45.6703
150.962,-57.7149,45.8387
151.204,-57.625,46.0662
151.436,-57.5375,46.3032
151.608,-57.4359,46.5193
151.715,-57.3349,46.6925
151.781,-57.2899,46.7882
151.915,-57.2996,46.8785
152.166,-57.3309,47.0429
152.518,-57.3347,47.3024
152.889,-57.289,47.5669
153.184,-57.2137,47.7094
153.366,-57.1624,47.695
153.526,-57.183,47.6304
153.714,-57.378,47.6145
154.066,-57.7901,47.7872
154.655,-58.3755,48.2436
155.461,-58.9988,48.9731
156.271,-59.6121,49.705
156.834,-60.2744,50.0813
157.138,-60.9659,50.0994
157.323,-61.5908,50.0606
157.582,-62.038,50.2258
157.916,-62.3063,50.511
158.217,-62.5673,50.6504
158.678,-62.9451,50.7387
159.509,-63.5734,51.1181
160.948,-64.4272,52.2001
163.057,-65.3131,54.1548
165.549,-65.9782,56.7352
167.81,-66.3574,59.2047
169.208,-66.651,60.8311
169.692,-67.0922,61.5294
169.766,-67.7096,61.9018
170.091,-68.3976,62.7085
170.975,-69.1018,64.1633
172.329,-69.8416,65.9558
173.874,-70.6497,67.7614
175.484,-71.4723,69.5779
177.143,-72.2289,71.5316
178.802,-72.945,73.6171
-179.644,-73.6465,75.6754
-178.31,-74.3454,77.5073
-177.186,-75.0143,79.0437
-176.104,-75.6306,80.3983
-174.972,-76.2309,81.6596
-173.869,-76.8946,82.7846
-172.923,-77.6354,83.7221
-172.245,-78.3546,84.4514
-171.679,-78.9452,85.157
-171.084,-79.4189,85.9878
-170.368,-79.9031,86.9974
-169.574,-80.4392,88.0763
-169.04,-80.9189,88.7527
-169.65,-81.2058,88.0833
-172.179,-81.2739,85.3347
-176.26,-81.2248,80.9945
179.349,-81.2429,76.4187
175.711,-81.4551,72.7211
172.993,-81.8541,70.0295
170.76,-82.3211,67.8501
168.49,-82.7579,65.651
166.301,-83.1118,63.5763
164.914,-83.4143,62.3773
165.219,-83.6973,62.9222
166.997,-84.0881,64.9568
169.462,-84.603,67.6431
171.046,-85.1944,69.4024
170.301,-85.7417,68.8125
167.081,-86.1551,65.7959
162.566,-86.4792,61.6098
157.906,-86.7488,57.4485
151.929,-86.9896,52.1444
142.753,-87.1279,43.7837
133.158,-87.0126,35.0895
125.953,-86.72,28.8657
121.12,-86.3904,25.0931
117.042,-86.0782,22.0821
112.436,-85.7747,18.4023
107.584,-85.4628,14.1572
103.46,-85.1726,10.199
100.269,-84.9708,6.69684
97.2473,-84.9237,2.98088
93.4816,-85.0229,-1.69395
88.1524,-85.1644,-7.91541
83.1544,-85.225,-13.645
79.8234,-85.2035,-17.5078
78.1232,-85.1952,-19.5928
76.6788,-85.316,-21.3659
74.2117,-85.663,-24.127
70.4003,-86.2695,-28.1706
65.4888,-87.1069,-33.205
59.1211,-88.0249,-39.5902
48.9656,-88.8071,-49.6231
29.3909,-89.2623,-68.8842
0.446315,-89.3372,-97.3419
-23.0199,-89.1327,-120.267
-39.0666,-88.8065,-135.906
-51.0134,-88.4925,-147.664
-60.237,-88.269,-156.886
-66.5095,-88.1422,-163.226
-69.4059,-88.0905,-166.127
-69.3149,-88.115,-165.89
-67.5955,-88.2147,-163.861
-66.2082,-88.3222,-162.137
-67.8219,-88.3081,-163.542
-71.4824,-88.0875,-167.229
-74.4004,-87.7305,-170.357
-75.2226,-87.3943,-171.42
-72.001,-87.1712,-168.31
-66.4757,-87.0449,-162.693
-61.8221,-86.9648,-157.741
-60.1712,-86.902,-155.624
-60.7464,-86.8177,-155.676
-61.688,-86.6946,-156.216
-61.9435,-86.5323,-156.306
-62.138,-86.3433,-156.609
-62.8923,-86.1044,-157.634
-64.9663,-85.7941,-159.974
-68.1474,-85.4047,-163.328
-71.8552,-84.9688,-167.169
-75.6611,-84.5449,-171.192
-79.1365,-84.1598,-175.035
-81.9571,-83.8029,-178.342
-83.8766,-83.4463,179.231
-85.019,-83.0487,177.634
-85.5814,-82.566,176.688
-85.742,-81.9844,176.19
-85.778,-81.3428,175.857
-85.9597,-80.7101,175.419
-86.3625,-80.1323,174.816
-86.8085,-79.6133,174.228
-87.1229,-79.1379,173.841
-87.2315,-78.6931,173.737
-87.184,-78.2774,173.849
-87.0926,-77.9063,174.016
-87.2375,-77.6135,173.88
-87.7133,-77.4399,173.237
-88.4196,-77.3972,172.192
-89.2189,-77.4864,170.929
-89.9342,-77.6847,169.71
-90.4015,-77.923,168.763
-90.515,-78.0882,168.248
-90.2835,-78.1153,168.195
-89.8362,-78.048,168.493
-89.4075,-78.0056,168.882
-89.0206,-78.0677,169.291
-88.734,-78.2414,169.588
-88.5735,-78.4808,169.721
-88.6756,-78.734,169.586
-89.081,-78.9864,169.183
-89.6821,-79.2188,168.667
-90.3546,-79.4,168.138
-90.9753,-79.5215,167.66
-91.3278,-79.6288,167.411
-91.3483,-79.7916,167.456
-91.355,-80.017,167.49
-91.5346,-80.261,167.35
-91.9871,-80.4704,166.979
-92.5961,-80.6298,166.499
-93.0205,-80.7665,166.158
-93.081,-80.8951,166.104
-92.876,-81.0236,166.225
-92.4166,-81.1706,166.564
-92.0848,-81.3401,166.805
-92.1111,-81.5103,166.678
-92.6444,-81.669,165.998
-93.604,-81.8345,164.852
-94.8395,-82.0242,163.434
-96.1431,-82.1981,161.967
-97.4161,-82.2586,160.545
-99.055,-82.1324,158.8
-101.008,-81.858,156.803
-103.043,-81.5352,154.798
-104.717,-81.2192,153.223
-105.483,-80.8634,152.63
-105.203,-80.3779,153.173
-104.49,-79.7463,154.25
-104.264,-79.0806,154.916
-104.794,-78.5042,154.856
-105.657,-78.1021,154.409
-106.353,-77.892,154.062
-106.837,-77.8686,153.87
-107.488,-78.0441,153.437
-108.647,-78.3785,152.418
-110.269,-78.7643,150.88
-112.042,-79.0762,149.174
-113.436,-79.2254,147.814
-114.062,-79.22,147.195
-113.733,-79.1755,147.409
-112.734,-79.194,148.251
-111.557,-79.2911,149.292
-110.608,-79.435,150.223
-109.765,-79.5997,151.235
-108.502,-79.7683,152.83
-106.969,-79.8726,154.81
-106.452,-79.8611,155.832
-108.162,-79.7679,154.624
-111.866,-79.674,151.332
-115.978,-79.6701,147.39
-118.863,-79.8421,144.328
-119.639,-80.2276,143.078
-118.66,-80.698,143.497
-116.831,-81.0454,144.854
-114.982,-81.0985,146.406
-113.697,-80.811,147.637
-113.105,-80.2784,148.401
-113.214,-79.6462,148.636
-113.896,-79.0333,148.385
-114.212,-78.5935,148.5
-113.601,-78.3787,149.429
-112.051,-78.3859,151.122
-110.272,-78.5299,152.875
-109.212,-78.6982,153.856
-109.391,-78.7624,153.606
-110.683,-78.683,152.218
-112.489,-78.5365,150.217
-114.168,-78.4785,148.206
-115.368,-78.6298,146.607
-116.28,-78.9618,145.333
-117.292,-79.3541,144.04
-118.327,-79.7638,142.753
-119.074,-80.2415,141.735
-119.624,-80.7904,140.923
-119.65,-81.3527,140.736
-119.146,-81.7068,141.262
-118.105,-81.6838,142.44
-116.842,-81.3186,143.863
-115.691,-80.8633,145.116
-114.879,-80.6322,145.95
-114.717,-80.7586,146.112
-115.247,-81.1992,145.621
-116.407,-81.7931,144.601
-117.492,-82.4323,143.752
-118.039,-83.0505,143.553
-118.666,-83.6403,143.388
-120.857,-84.2418,141.64
-125.415,-84.8652,137.335
-130.696,-85.4216,132.019
-132.223,-85.8145,130.201
-126.573,-85.9818,135.417
-115.609,-85.8139,145.94
-104.685,-85.3125,156.546
-95.9864,-84.5942,165.149
-90.2467,-83.696,171.009
-87.519,-82.6734,173.968
-87.2415,-81.6728,174.486
-88.8297,-80.8568,173.095
-91.487,-80.2742,170.624
-94.3611,-79.8681,167.994
-96.7113,-79.5542,166
-98.1519,-79.2918,164.959
-98.797,-79.0857,164.687
-98.9671,-78.9412,164.788
-99.0193,-78.8566,164.843
-98.9833,-78.7993,164.849
-98.6479,-78.7261,165.086
-97.7769,-78.5775,165.816
-96.5888,-78.2904,166.781
-95.2519,-77.8666,167.754
-93.6283,-77.3771,168.831
-91.2982,-76.925,170.442
-87.8712,-76.6285,173.048
-83.285,-76.5394,176.801
-77.8451,-76.6084,-178.556
-72.2653,-76.7141,-173.641
-67.4232,-76.7355,-169.264
-64.0605,-76.5985,-166.147
-62.673,-76.245,-164.855
-63.3493,-75.6864,-165.607
-65.7095,-75.0554,-168.102
-68.9674,-74.5964,-171.562
-72.3724,-74.5432,-175.161
-75.506,-74.9824,-178.536
-78.4505,-75.7994,178.298
-81.4019,-76.7599,175.166
-84.4085,-77.637,172.071
-87.2415,-78.282,169.12
-89.0556,-78.6488,167.036
-89.6991,-78.7957,165.949
-89.4101,-78.7568,165.711
-88.5052,-78.5319,166.113
-86.8327,-78.1202,167.36
-83.7264,-77.5638,170.091
-78.5306,-77.0055,174.924
-71.1022,-76.4983,-178.024
-65.2995,-76.1013,-172.484
