Y,X,Z
-170,-4,-2
-169,-4,-1
-169,-8,-2
-162,23,5
-168,-11,-4
-163,26,5
-161,28,7
-161,30,8
-161,30,8
-159,30,8
-168,-6,-1
-167,13,2
-166,18,4
-166,4,0
-168,12,0
-169,0,0
-168,-5,-2
-169,-3,-2
-170,-6,-3
-168,-7,-3
-170,0,-2
-170,0,0
-167,9,2
-160,23,6
-161,20,4
-162,19,4
-164,13,3
-168,-6,-2
-169,-6,-2
-166,12,2
-164,16,3
-170,1,0
-166,0,0
-166,12,2
-170,2,0
-170,0,0
-170,3,0
-166,-2,-1
-167,12,2
-169,2,0
-162,23,6
-164,19,4
-163,23,5
-157,31,9
-159,27,7
-166,13,1
-166,14,2
-158,27,8
-168,-8,-2
-166,-3,-1
-160,25,6
-165,18,3
-167,-9,-3
-168,-6,-2
-168,-8,-3
-167,-9,-3
-168,-6,-2
-167,-9,-3
-168,-4,-1
-165,13,3
-170,-7,-2
