Z,X,Y
7.49835,-66.8625,-83.9904
7.48584,-67.8995,-84.7221
7.77359,-68.903,-85.2099
7.17858,-69.8464,-86.5426
5.44151,-70.6384,-88.8212
3.54789,-71.2582,-91.1453
2.01696,-71.8683,-92.9355
1.02939,-72.5133,-93.938
1.35365,-73.1836,-93.6402
2.82797,-73.718,-92.3101
3.68171,-73.9301,-91.496
2.52455,-74.1047,-92.6739
-0.783324,-74.5823,-96.1322
-5.135,-75.327,-100.59
-8.76874,-76.1736,-104.157
-11.2313,-77.141,-106.236
-13.2204,-78.2639,-107.345
-15.1731,-79.4791,-108.074
-17.9955,-80.9261,-109.679
-23.7162,-82.8544,-114.455
-35.2208,-84.8153,-125.382
-53.1673,-86.0839,-143.028
-70.2307,-86.5956,-159.883
-79.8315,-86.8324,-169.246
-84.1181,-86.9606,-173.283
-84.1016,-86.8336,-173.115
-78.1962,-86.6782,-167.168
-65.9292,-86.8554,-154.864
-46.7067,-87.0884,-135.736
-24.9013,-86.8195,-114.461
-6.55422,-86.1311,-96.9224
8.77425,-85.3216,-82.4887
20.6754,-84.3846,-71.3087
26.7959,-83.388,-65.642
28.1977,-82.4203,-64.8476
28.6782,-81.3974,-65.1537
29.4797,-80.5069,-64.9239
30.0363,-79.8842,-64.657
30.2328,-79.2911,-64.5598
31.1136,-78.6149,-63.6463
33.726,-77.9381,-60.8871
37.2313,-77.2197,-57.2206
39.921,-76.4103,-54.5169
40.9397,-75.5886,-53.6631
40.9929,-75.005,-53.8185
40.8051,-74.7831,-54.1422
40.7367,-74.7068,-54.262
41.2366,-74.4408,-53.7045
42.5899,-74.036,-52.1605
44.5818,-73.6786,-49.9566
46.7187,-73.32,-47.6656
49.0608,-72.9813,-45.2245
51.6123,-72.854,-42.7684
53.9102,-73.0112,-40.8176
55.4721,-73.2749,-39.6964
56.1147,-73.4618,-39.5411
56.0225,-73.4882,-40.1701
55.6263,-73.4097,-40.9617
55.24,-73.3157,-41.5276
54.5648,-73.1201,-42.3355
53.0993,-72.8361,-43.8394
51.148,-72.7004,-45.8046
49.6284,-72.6879,-47.3769
49.0944,-72.5974,-47.7777
49.2967,-72.4133,-47.3457
49.978,-72.148,-46.5133
50.7531,-71.8513,-45.5572
50.6229,-71.6377,-45.4123
50.0766,-71.6987,-45.7198
50.0078,-71.8873,-45.5768
50.0032,-71.8569,-45.5582
49.4767,-71.5933,-46.2658
48.3706,-71.3557,-47.4876
46.8271,-71.2967,-48.9684
44.8218,-71.423,-50.755
42.3952,-71.7587,-52.9361
40.1994,-72.1904,-54.8416
38.7269,-72.3893,-55.9642
37.7413,-72.2386,-56.6986
36.9636,-71.8663,-57.3104
36.1999,-71.4345,-57.8385
35.4651,-71.0832,-58.2785
35.0731,-70.8089,-58.5297
35.219,-70.5366,-58.3534
35.4484,-70.4061,-58.0977
