1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
-59.166,-79.972,-98.129,-35.253,-34.312,19.619,-39.369,-51.86,0.35884,-4.83E-07,5.43E-06,-7.97E-06,68.153,8.7136,-23.643,-4.1553,-87.266,-47.598,-1.77E-05,5.38E-06,6.48E-07,8.211,30.867,-18.245
-59.038,-80.14,-98.341,-33.868,-34.722,18.832,-37.824,-52.238,0.27163,-4.83E-07,5.43E-06,-7.97E-06,68.165,8.7769,-23.861,-4.1519,-87.382,-47.392,-1.77E-05,5.38E-06,6.48E-07,8.2918,30.893,-18.082
-58.902,-80.18,-98.524,-32.321,-34.677,17.821,-36.443,-52.473,0.36213,-4.83E-07,5.43E-06,-7.97E-06,67.548,10.533,-25.563,-4.1959,-87.398,-47.226,-1.77E-05,5.38E-06,6.48E-07,7.9487,30.474,-18.882
-58.757,-80.195,-98.696,-30.807,-34.834,16.886,-34.735,-52.818,0.57269,-4.83E-07,5.43E-06,-7.97E-06,67.161,11.674,-26.674,-4.2508,-87.441,-47.328,-1.77E-05,5.38E-06,6.48E-07,7.8265,30.432,-18.849
-58.591,-80.189,-98.833,-29.41,-35.326,16.17,-32.644,-53.346,0.89063,-4.83E-07,5.43E-06,-7.97E-06,67.261,11.793,-26.851,-4.2919,-87.562,-47.653,-1.77E-05,5.38E-06,6.48E-07,8.0865,30.816,-17.641
-58.348,-80.017,-98.811,-28.067,-35.603,15.534,-30.781,-53.788,1.319,-4.83E-07,5.43E-06,-7.97E-06,67.083,13.063,-28.077,-4.305,-87.685,-47.6,-1.77E-05,5.38E-06,6.48E-07,8.1614,30.186,-17.205
-58.073,-79.797,-98.742,-26.683,-35.764,14.954,-29.016,-54.117,1.7904,-4.83E-07,5.43E-06,-7.97E-06,67.067,14.077,-28.897,-4.3015,-87.901,-47.442,-1.77E-05,5.38E-06,6.48E-07,8.1885,30.014,-16.984
-57.8,-79.615,-98.714,-25.193,-35.905,14.398,-27.243,-54.344,2.2476,-4.83E-07,5.43E-06,-7.97E-06,67.534,13.856,-28.31,-4.2783,-88.275,-47.403,-1.77E-05,5.38E-06,6.48E-07,8.2644,31.406,-16.547
-57.53,-79.384,-98.613,-23.879,-36.401,13.889,-25.33,-54.758,2.8117,-4.83E-07,5.43E-06,-7.97E-06,67.541,14.824,-29.06,-4.2829,-88.721,-47.349,-1.77E-05,5.38E-06,6.48E-07,8.2041,32.059,-16.069
-57.216,-79.097,-98.438,-22.596,-37.055,13.172,-23.379,-55.403,3.4223,-4.83E-07,5.43E-06,-7.97E-06,67.169,16.652,-30.749,-4.3042,-89.19,-47.18,-1.77E-05,5.38E-06,6.48E-07,8.0982,32.102,-15.703
-56.8,-78.757,-98.206,-21.121,-37.572,11.941,-21.518,-56.267,3.9827,-4.83E-07,5.43E-06,-7.97E-06,66.682,18.583,-32.485,-4.3394,-89.634,-46.794,-1.77E-05,5.38E-06,6.48E-07,8.0696,32.008,-15.633
-56.315,-78.425,-97.967,-19.47,-37.784,10.901,-19.527,-57.337,4.3977,-4.83E-07,5.43E-06,-7.97E-06,66.527,19.865,-33.628,-4.3725,-90.07,-46.522,-1.77E-05,5.38E-06,6.48E-07,8.1497,31.905,-15.566
-55.777,-78.075,-97.725,-17.646,-37.676,10.269,-17.361,-58.516,4.765,-4.83E-07,5.43E-06,-7.97E-06,66.712,20.574,-34.26,-4.3981,-90.508,-46.429,-1.77E-05,5.38E-06,6.48E-07,8.258,31.841,-15.514
-55.142,-77.53,-97.423,-15.706,-37.414,9.6999,-15.135,-59.47,5.5561,-4.83E-07,5.43E-06,-7.97E-06,66.328,22.172,-35.664,-4.4166,-90.971,-46.224,-1.77E-05,5.38E-06,6.48E-07,7.9771,31.627,-16.175
-54.632,-76.916,-97.014,-13.617,-37.294,9.3688,-12.944,-60.36,6.4765,-4.83E-07,5.43E-06,-7.97E-06,66.15,23.499,-36.884,-4.4408,-91.453,-45.949,-1.77E-05,5.38E-06,6.48E-07,7.8566,31.517,-16.292
-54.345,-76.266,-96.439,-11.403,-37.436,9.3846,-10.845,-61.283,7.3617,-4.83E-07,5.43E-06,-7.97E-06,66.539,24.182,-37.615,-4.4871,-91.966,-45.592,-1.77E-05,5.38E-06,6.48E-07,8.1225,31.625,-15.354
-54.003,-75.453,-95.662,-9.1577,-37.351,9.6782,-8.6965,-62.494,8.3526,-4.83E-07,5.43E-06,-7.97E-06,66.863,25.296,-38.561,-4.5712,-92.599,-44.941,-1.77E-05,5.38E-06,6.48E-07,8.0566,31.864,-14.96
-53.569,-74.488,-94.728,-6.8576,-37.098,10.071,-6.7586,-63.708,9.2187,-4.83E-07,5.43E-06,-7.97E-06,66.813,27.093,-40.077,-4.6661,-93.34,-44.292,-1.77E-05,5.38E-06,6.48E-07,7.709,31.767,-15.346
-53.042,-73.404,-93.703,-4.4888,-36.866,10.423,-5.2364,-64.507,9.6636,-4.83E-07,5.43E-06,-7.97E-06,66.184,29.509,-42.263,-4.7628,-94.137,-43.98,-1.77E-05,5.38E-06,6.48E-07,7.2602,30.905,-16.456
-52.431,-72.281,-92.652,-2.2035,-37.416,11.335,-3.8343,-64.944,10.199,-4.83E-07,5.43E-06,-7.97E-06,66.038,31.193,-43.787,-4.8522,-94.904,-43.369,-1.77E-05,5.38E-06,6.48E-07,7.14,30.646,-16.668
-51.793,-71.137,-91.595,-0.15826,-38.623,12.832,-2.477,-65.117,10.917,-4.83E-07,5.43E-06,-7.97E-06,66.475,32.258,-44.697,-4.97,-95.649,-42.458,-1.77E-05,5.38E-06,6.48E-07,7.3296,31.134,-15.96
-51.423,-69.849,-90.464,1.5678,-39.168,14.115,-1.2789,-65.254,11.521,-4.83E-07,5.43E-06,-7.97E-06,66.35,34.25,-46.181,-5.1253,-96.568,-41.961,-1.77E-05,5.38E-06,6.48E-07,7.1096,31.246,-16.453
-50.453,-68.732,-89.418,3.1478,-39.78,15.167,-0.16232,-65.323,12.146,-4.83E-07,5.43E-06,-7.97E-06,66.65,36.04,-47.719,-5.3181,-97.543,-41.402,-1.77E-05,5.38E-06,6.48E-07,7.1927,31.413,-16.346
-48.87,-67.88,-88.51,4.5461,-40.661,15.978,0.87784,-65.311,12.844,-4.83E-07,5.43E-06,-7.97E-06,67.497,37.473,-49.274,-5.5551,-98.499,-40.641,-1.77E-05,5.38E-06,6.48E-07,7.6552,31.669,-15.384
-48.111,-66.657,-87.42,5.4682,-41.416,16.534,1.7819,-65.162,13.711,-4.83E-07,5.43E-06,-7.97E-06,67.652,39.217,-50.892,-5.7826,-99.385,-39.873,-1.77E-05,5.38E-06,6.48E-07,7.6102,31.534,-15.576
-47.834,-65.31,-86.267,5.9642,-42.203,17.052,2.4611,-64.797,14.382,-4.83E-07,5.43E-06,-7.97E-06,67.435,40.969,-52.356,-6.009,-100.22,-39.13,-1.77E-05,5.38E-06,6.48E-07,7.3098,31.301,-16.231
-47.459,-64.277,-85.275,6.1416,-43.226,17.764,2.8499,-64.151,14.501,-4.83E-07,5.43E-06,-7.97E-06,67.411,42.462,-53.59,-6.2435,-101.05,-38.422,-1.77E-05,5.38E-06,6.48E-07,7.1695,31.361,-16.311
-47.075,-63.214,-84.253,6.2075,-43.969,18.131,3.4945,-63.445,15.234,-4.83E-07,5.43E-06,-7.97E-06,67.373,43.96,-54.797,-6.4774,-101.8,-37.742,-1.77E-05,5.38E-06,6.48E-07,6.964,31.362,-16.773
-46.672,-62.098,-83.167,6.2359,-44.435,18.321,4.2924,-62.828,16.295,-4.83E-07,5.43E-06,-7.97E-06,67.497,45.321,-55.833,-6.7126,-102.5,-37.12,-1.77E-05,5.38E-06,6.48E-07,6.7615,31.543,-17.359
-46.28,-60.973,-81.977,6.233,-44.859,19.002,4.6266,-62.472,16.445,-4.83E-07,5.43E-06,-7.97E-06,68.255,46.2,-56.315,-6.9468,-103.27,-36.659,-1.77E-05,5.38E-06,6.48E-07,6.7694,32.721,-17.095
-45.852,-60.049,-80.912,6.1187,-45.507,19.653,4.8521,-61.946,16.416,-4.83E-07,5.43E-06,-7.97E-06,69.066,46.776,-56.615,-7.1774,-103.92,-36.084,-1.77E-05,5.38E-06,6.48E-07,6.8929,33.394,-16.583
-45.413,-59.348,-80.008,5.9192,-46.31,20.104,5.0717,-61.158,16.405,-4.83E-07,5.43E-06,-7.97E-06,69.693,47.182,-56.896,-7.4022,-104.42,-35.387,-1.77E-05,5.38E-06,6.48E-07,7.0368,33.271,-16.208
-45.055,-58.695,-79.114,5.8329,-46.655,20.461,5.1892,-60.354,16.229,-4.83E-07,5.43E-06,-7.97E-06,70.124,47.758,-57.334,-7.5925,-104.86,-34.862,-1.77E-05,5.38E-06,6.48E-07,6.9973,33.295,-16.469
-44.825,-57.932,-78.11,5.6195,-47.032,20.688,5.1844,-59.514,15.993,-4.83E-07,5.43E-06,-7.97E-06,70.508,48.321,-57.792,-7.7582,-105.28,-34.501,-1.77E-05,5.38E-06,6.48E-07,6.8522,33.38,-16.988
-44.746,-56.937,-76.902,5.0402,-47.991,20.734,5.0543,-58.608,15.835,-4.83E-07,5.43E-06,-7.97E-06,71.011,48.642,-58.097,-7.9146,-105.7,-34.253,-1.77E-05,5.38E-06,6.48E-07,6.7097,33.341,-17.302
-44.646,-56.222,-75.859,4.5613,-48.636,20.671,5.3577,-57.931,16.366,-4.83E-07,5.43E-06,-7.97E-06,71.67,48.856,-58.286,-8.0826,-106.07,-33.943,-1.77E-05,5.38E-06,6.48E-07,6.6144,33.176,-17.463
-44.553,-55.725,-74.988,4.2097,-48.917,20.452,5.8505,-57.461,17.233,-4.83E-07,5.43E-06,-7.97E-06,72.174,49.109,-58.449,-8.2326,-106.39,-33.649,-1.77E-05,5.38E-06,6.48E-07,6.417,32.824,-17.805
-44.55,-55.226,-74.213,3.9452,-48.902,19.931,5.9913,-57.092,17.807,-4.83E-07,5.43E-06,-7.97E-06,71.965,49.607,-58.711,-8.3064,-106.65,-33.548,-1.77E-05,5.38E-06,6.48E-07,5.8278,32.153,-18.95
-44.49,-54.818,-73.554,3.6989,-49.044,19.698,5.9756,-56.632,17.964,-4.83E-07,5.43E-06,-7.97E-06,72.092,49.899,-58.908,-8.3813,-106.88,-33.398,-1.77E-05,5.38E-06,6.48E-07,5.4896,31.927,-19.559
-44.369,-54.493,-72.981,3.4508,-49.417,19.849,5.946,-56.066,17.837,-4.83E-07,5.43E-06,-7.97E-06,72.776,49.969,-59.038,-8.4809,-107.13,-33.204,-1.77E-05,5.38E-06,6.48E-07,5.5212,32.269,-19.362
-44.32,-54.154,-72.403,3.2042,-49.716,20.005,6.1104,-55.569,17.971,-4.83E-07,5.43E-06,-7.97E-06,73.462,50.211,-59.25,-8.5801,-107.47,-33.254,-1.77E-05,5.38E-06,6.48E-07,5.5044,32.603,-19.137
-44.414,-53.741,-71.771,3.0531,-49.897,20.245,6.5081,-55.145,18.305,-4.83E-07,5.43E-06,-7.97E-06,74.395,50.274,-59.165,-8.7001,-107.85,-33.318,-1.77E-05,5.38E-06,6.48E-07,5.5899,33.655,-18.63
-44.694,-53.213,-71.052,3.073,-49.926,20.626,7.1372,-54.794,18.753,-4.83E-07,5.43E-06,-7.97E-06,75.736,49.807,-58.416,-8.8586,-108.18,-33.194,-1.77E-05,5.38E-06,6.48E-07,5.8678,35.938,-17.695
-44.827,-52.739,-70.476,3.0421,-49.916,20.618,7.5911,-54.257,19.208,-4.83E-07,5.43E-06,-7.97E-06,75.982,50.095,-58.545,-8.9557,-108.51,-33.064,-1.77E-05,5.38E-06,6.48E-07,5.6319,35.854,-18.172
-44.888,-52.331,-69.998,3.0571,-49.795,20.465,7.9173,-53.818,19.608,-4.83E-07,5.43E-06,-7.97E-06,75.784,50.533,-58.854,-9.017,-108.82,-32.941,-1.77E-05,5.38E-06,6.48E-07,5.2036,34.9,-19.187
-44.997,-51.982,-69.536,3.253,-49.475,20.513,8.2181,-53.847,19.898,-4.83E-07,5.43E-06,-7.97E-06,76.081,50.269,-58.339,-9.0867,-109.12,-32.832,-1.77E-05,5.38E-06,6.48E-07,5.0503,35.225,-19.48
-45.107,-51.702,-69.122,3.3492,-49.212,20.492,8.4493,-53.953,20.205,-4.83E-07,5.43E-06,-7.97E-06,76.458,50.262,-58.178,-9.1216,-109.43,-32.909,-1.77E-05,5.38E-06,6.48E-07,4.8954,35.359,-19.748
-45.209,-51.458,-68.736,3.2624,-49.133,20.331,8.5794,-53.963,20.513,-4.83E-07,5.43E-06,-7.97E-06,76.735,50.705,-58.596,-9.1339,-109.74,-33.087,-1.77E-05,5.38E-06,6.48E-07,4.6572,34.944,-20.202
-45.324,-51.152,-68.286,3.0471,-49.329,20.093,8.5439,-53.824,20.675,-4.83E-07,5.43E-06,-7.97E-06,76.76,51.042,-58.912,-9.2294,-109.91,-32.855,-1.77E-05,5.38E-06,6.48E-07,4.3645,34.344,-20.778
-45.392,-50.879,-67.842,2.9484,-49.518,19.847,8.4508,-53.559,20.671,-4.83E-07,5.43E-06,-7.97E-06,76.806,51.357,-59.192,-9.1034,-110.36,-33.464,-1.77E-05,5.38E-06,6.48E-07,4.16,34.007,-21.283
-45.386,-50.706,-67.466,3.1132,-49.516,19.663,8.4009,-53.221,20.53,-4.83E-07,5.43E-06,-7.97E-06,77.062,51.733,-59.501,-8.603,-111.24,-35.408,-1.77E-05,5.38E-06,6.48E-07,4.1395,34.217,-21.558
-45.491,-50.599,-67.261,3.1527,-49.671,19.724,8.6009,-53.061,20.628,-4.83E-07,5.43E-06,-7.97E-06,77.466,52.731,-60.511,-9.1113,-111.05,-34.007,-1.77E-05,5.38E-06,6.48E-07,4.1243,34.401,-21.454
-45.651,-50.498,-67.121,3.1561,-49.796,19.782,8.9009,-53.041,20.91,-4.83E-07,5.43E-06,-7.97E-06,77.76,53.591,-61.357,-9.7924,-110.52,-31.871,-1.77E-05,5.38E-06,6.48E-07,4.0795,34.326,-21.416
-45.8,-50.345,-66.929,3.2347,-49.694,19.575,9.1308,-53.089,21.287,-4.83E-07,5.43E-06,-7.97E-06,77.724,53.38,-60.999,-9.7822,-110.55,-31.871,-1.77E-05,5.38E-06,6.48E-07,3.9885,33.826,-21.887
-45.969,-50.209,-66.725,3.3603,-49.575,19.213,9.3238,-53.058,21.662,-4.83E-07,5.43E-06,-7.97E-06,77.836,52.615,-60.047,-9.6453,-110.54,-32.211,-1.77E-05,5.38E-06,6.48E-07,3.9636,33.296,-22.453
-46.208,-50.126,-66.546,3.5551,-49.371,18.796,9.567,-52.953,22.059,-4.83E-07,5.43E-06,-7.97E-06,78.262,51.026,-58.279,-9.5145,-110.3,-32.399,-1.77E-05,5.38E-06,6.48E-07,4.09,33.05,-22.97
-46.615,-50.13,-66.46,3.8852,-48.731,18.517,10.081,-52.945,22.654,-4.83E-07,5.43E-06,-7.97E-06,78.964,47.469,-54.563,-9.297,-109.83,-32.598,-1.77E-05,5.38E-06,6.48E-07,4.4408,33.551,-23.457
-47.251,-50.182,-66.383,4.3705,-47.775,18.131,10.671,-53.042,23.368,-4.83E-07,5.43E-06,-7.97E-06,79.679,41.459,-48.593,-8.9062,-109.1,-32.963,-1.77E-05,5.38E-06,6.48E-07,5.0966,34.17,-23.895
-48.133,-50.298,-66.276,5.0193,-46.599,17.603,11.243,-53.237,24.113,-4.83E-07,5.43E-06,-7.97E-06,80.233,32.846,-40.374,-8.3348,-108.06,-33.532,-1.77E-05,5.38E-06,6.48E-07,6.0462,34.572,-24.293
-49.187,-50.635,-66.106,5.8487,-45.282,17.448,11.905,-53.465,24.644,-4.83E-07,5.43E-06,-7.97E-06,80.785,21.891,-30.448,-7.743,-106.54,-33.872,-1.77E-05,5.38E-06,6.48E-07,7.1247,34.987,-24.668
-50.312,-51.098,-66.041,6.6762,-44.152,17.367,12.489,-53.663,25.01,-4.83E-07,5.43E-06,-7.97E-06,81.173,8.7916,-18.641,-7.1014,-104.86,-34.43,-1.77E-05,5.38E-06,6.48E-07,8.0286,34.901,-25.267
-51.43,-51.579,-66.207,7.3137,-43.48,17.097,12.87,-53.819,25.307,-4.83E-07,5.43E-06,-7.97E-06,81.218,-5.2389,-5.8075,-6.4415,-103.31,-35.584,-1.77E-05,5.38E-06,6.48E-07,8.5267,33.947,-26.181
-52.677,-52.186,-66.475,7.807,-43.082,16.906,13.368,-54.343,25.904,-4.83E-07,5.43E-06,-7.97E-06,80.66,-16.128,3.7547,-5.897,-101.65,-36.746,-1.77E-05,5.38E-06,6.48E-07,8.8391,33.014,-26.488
-53.974,-52.951,-66.727,8.2193,-42.813,16.791,13.805,-55.215,26.601,-4.83E-07,5.43E-06,-7.97E-06,79.861,-23.011,9.2745,-5.4704,-99.97,-37.862,-1.77E-05,5.38E-06,6.48E-07,9.0972,32.638,-26.163
-55.073,-53.852,-66.696,8.7527,-42.381,16.583,13.578,-56.056,26.524,-4.83E-07,5.43E-06,-7.97E-06,79.326,-28.616,13.866,-5.1682,-98.588,-39.316,-1.77E-05,5.38E-06,6.48E-07,9.4445,33.615,-25.871
-56.015,-54.603,-66.722,8.9289,-42.37,16.33,13.206,-56.883,26.471,-4.83E-07,5.43E-06,-7.97E-06,78.858,-32.902,17.073,-5.0347,-97.282,-40.402,-1.77E-05,5.38E-06,6.48E-07,9.9083,33.935,-25.177
-56.708,-55.693,-67.327,8.6812,-42.711,15.912,12.853,-57.625,26.699,-4.83E-07,5.43E-06,-7.97E-06,78.533,-36.828,19.862,-4.9883,-96.057,-41,-1.77E-05,5.38E-06,6.48E-07,10.445,33.469,-24.399
-56.533,-59.881,-70.385,8.4813,-42.212,14.772,12.476,-58.108,27.138,-4.83E-07,5.43E-06,-7.97E-06,78.806,-44.676,27.064,-4.959,-95.117,-41.584,-1.77E-05,5.38E-06,6.48E-07,10.799,34.548,-25.352
-56.705,-62.221,-72.347,7.8393,-42.587,13.858,12.072,-58.525,27.622,-4.83E-07,5.43E-06,-7.97E-06,78.718,-49.28,31.087,-4.9066,-94.37,-42.121,-1.77E-05,5.38E-06,6.48E-07,10.941,35.193,-25.807
-58.435,-59.141,-70.554,6.4594,-45.137,13.837,11.668,-59.101,28.076,-4.83E-07,5.43E-06,-7.97E-06,77.865,-44.459,25.35,-4.7862,-93.756,-42.541,-1.77E-05,5.38E-06,6.48E-07,10.936,33.773,-23.889
-59.37,-58.758,-70.579,5.2065,-47.145,13.594,11.548,-60.082,29.176,-4.83E-07,5.43E-06,-7.97E-06,77.508,-40.671,20.805,-4.7093,-93.427,-42.78,-1.77E-05,5.38E-06,6.48E-07,11.069,33.093,-22.309
-59.535,-60.922,-72.467,4.2899,-48.099,12.772,11.55,-61.41,30.769,-4.83E-07,5.43E-06,-7.97E-06,77.615,-37.814,17.529,-4.6873,-93.34,-42.91,-1.77E-05,5.38E-06,6.48E-07,11.3,33.325,-21.223
-59.73,-61.685,-73.61,3.9598,-47.704,10.754,11.356,-62.917,32.41,-4.83E-07,5.43E-06,-7.97E-06,77.498,-33.606,13.441,-4.6632,-93.412,-43.079,-1.77E-05,5.38E-06,6.48E-07,11.398,33.805,-20.052
-59.756,-62.803,-74.925,2.7731,-49.22,10.02,10.87,-64.096,33.325,-4.83E-07,5.43E-06,-7.97E-06,77.419,-29.701,9.6766,-4.6441,-93.48,-43.347,-1.77E-05,5.38E-06,6.48E-07,11.534,34.654,-18.767
-59.602,-64.445,-76.533,1.1368,-52.255,10.392,10.176,-65.081,33.493,-4.83E-07,5.43E-06,-7.97E-06,77.394,-26.365,6.3179,-4.6157,-93.419,-43.533,-1.77E-05,5.38E-06,6.48E-07,11.819,35.695,-17.239
-59.346,-66.154,-78.357,0.56994,-53.092,10.039,9.475,-66.574,33.533,-4.83E-07,5.43E-06,-7.97E-06,77.304,-23.552,3.294,-4.5307,-93.096,-43.047,-1.77E-05,5.38E-06,6.48E-07,12.445,36.478,-15.193
-58.994,-67.781,-80.142,0.21421,-53.35,9.7757,8.7958,-68.416,33.591,-4.83E-07,5.43E-06,-7.97E-06,77.047,-20.023,-0.49085,-4.4039,-92.643,-42.797,-1.77E-05,5.38E-06,6.48E-07,13.07,37.434,-13.175
-58.557,-69.204,-81.658,-0.53708,-54.523,10.188,8.1395,-70.416,33.751,-4.83E-07,5.43E-06,-7.97E-06,76.476,-15.123,-5.5446,-4.2785,-92.152,-43.495,-1.77E-05,5.38E-06,6.48E-07,13.412,38.919,-11.642
-58.066,-70.121,-82.717,-1.0254,-55.161,10.391,7.3531,-72.453,33.694,-4.83E-07,5.43E-06,-7.97E-06,75.43,-10.53,-10.06,-4.1778,-91.372,-44.15,-1.77E-05,5.38E-06,6.48E-07,13.709,40.7,-10.375
-57.527,-70.876,-83.54,-1.2677,-55.324,10.557,6.6549,-74.558,33.855,-4.83E-07,5.43E-06,-7.97E-06,74.173,-7.361,-13.069,-4.0858,-90.411,-44.813,-1.77E-05,5.38E-06,6.48E-07,14.086,42.503,-9.209
-56.9,-71.928,-84.438,-1.3119,-55.213,10.97,6.2287,-76.772,34.869,-4.83E-07,5.43E-06,-7.97E-06,73.084,-6.2101,-14.208,-4.0334,-89.315,-45.697,-1.77E-05,5.38E-06,6.48E-07,14.689,44.005,-7.9361
-56.573,-72.967,-85.141,-1.169,-54.794,11.686,5.8468,-78.948,36.129,-4.83E-07,5.43E-06,-7.97E-06,72.304,-6.04,-14.533,-3.9571,-88.038,-45.941,-1.77E-05,5.38E-06,6.48E-07,15.601,45.172,-6.6988
-56.449,-73.858,-85.613,-0.90309,-54.146,12.629,5.4453,-81.04,37.547,-4.83E-07,5.43E-06,-7.97E-06,71.764,-6.0766,-14.719,-3.7612,-86.705,-45.837,-1.77E-05,5.38E-06,6.48E-07,16.619,46.049,-5.6199
-56.052,-74.401,-85.849,-0.65865,-53.445,13.562,4.9868,-83.037,39.32,-4.83E-07,5.43E-06,-7.97E-06,71.186,-5.3136,-15.516,-3.7194,-85.779,-46.601,-1.77E-05,5.38E-06,6.48E-07,17.225,46.723,-4.8913
-55.606,-74.808,-85.966,-0.29608,-52.562,14.704,4.4845,-84.921,41.138,-4.83E-07,5.43E-06,-7.97E-06,70.722,-4.4099,-16.464,-3.7728,-85.178,-47.465,-1.77E-05,5.38E-06,6.48E-07,17.716,47.521,-4.171
-55.264,-75.236,-86.048,0.25313,-51.444,16.18,3.917,-86.623,42.795,-4.83E-07,5.43E-06,-7.97E-06,70.499,-3.7795,-17.266,-3.7447,-84.855,-47.873,-1.77E-05,5.38E-06,6.48E-07,18.272,48.618,-3.2679
-54.977,-75.598,-85.989,0.49721,-50.383,17.866,3.3798,-88.025,44.379,-4.83E-07,5.43E-06,-7.97E-06,70.639,-3.1439,-17.706,-3.7381,-84.877,-48.071,-1.77E-05,5.38E-06,6.48E-07,18.577,49.321,-2.7743
-54.524,-75.835,-85.802,0.49124,-49.552,19.48,2.962,-88.983,46.264,-4.83E-07,5.43E-06,-7.97E-06,70.949,-2.2158,-18.405,-3.7635,-85.134,-48.186,-1.77E-05,5.38E-06,6.48E-07,18.803,49.418,-2.2671
-53.698,-75.894,-85.503,0.32916,-49.1,20.731,2.8913,-89.562,48.821,-4.83E-07,5.43E-06,-7.97E-06,71.219,-0.73547,-19.969,-3.8208,-85.499,-48.357,-1.77E-05,5.38E-06,6.48E-07,19.107,48.758,-1.3295
-53.49,-75.823,-85.171,0.18416,-48.119,22.015,2.9268,-90.063,51.629,-4.83E-07,5.43E-06,-7.97E-06,71.499,0.87384,-21.43,-3.8041,-85.791,-48.017,-1.77E-05,5.38E-06,6.48E-07,19.22,48.6,-0.95188
-53.785,-75.682,-84.83,0.0083953,-46.725,23.293,2.9253,-90.551,54.433,-4.83E-07,5.43E-06,-7.97E-06,71.813,2.2467,-22.413,-3.7551,-86.029,-47.463,-1.77E-05,5.38E-06,6.48E-07,19.189,48.942,-1.0093
-53.733,-75.599,-84.498,-0.42081,-45.728,24.243,2.7981,-90.999,56.965,-4.83E-07,5.43E-06,-7.97E-06,72.212,2.8216,-22.654,-3.7698,-86.378,-47.661,-1.77E-05,5.38E-06,6.48E-07,19.272,48.978,-0.63031
-53.506,-75.42,-84.12,-1.036,-44.928,25.198,2.6776,-91.357,59.331,-4.83E-07,5.43E-06,-7.97E-06,72.499,4.0446,-23.736,-3.8324,-86.745,-48.135,-1.77E-05,5.38E-06,6.48E-07,19.377,48.626,-0.12414
-53.207,-75.084,-83.665,-1.7969,-44.203,26.294,2.635,-91.643,61.584,-4.83E-07,5.43E-06,-7.97E-06,72.569,6.6034,-26.387,-3.935,-87.091,-48.547,-1.77E-05,5.38E-06,6.48E-07,19.448,47.892,0.33682
-53.027,-74.763,-83.06,-2.676,-43.299,27.211,2.4955,-91.935,63.659,-4.83E-07,5.43E-06,-7.97E-06,72.739,8.9553,-28.673,-3.9874,-87.41,-48.437,-1.77E-05,5.38E-06,6.48E-07,19.448,47.254,0.73877
-52.927,-74.444,-82.5,-3.7001,-42.446,27.753,2.3164,-92.162,65.589,-4.83E-07,5.43E-06,-7.97E-06,72.98,11.089,-30.529,-4.0165,-87.823,-48.143,-1.77E-05,5.38E-06,6.48E-07,19.418,46.968,0.99876
-52.863,-74.112,-82.128,-4.8887,-41.849,27.814,2.1521,-92.301,67.414,-4.83E-07,5.43E-06,-7.97E-06,73.259,12.988,-31.931,-4.0071,-88.396,-47.959,-1.77E-05,5.38E-06,6.48E-07,19.394,47.169,1.0771
-52.767,-73.713,-81.705,-6.3628,-41.616,28.003,1.9288,-92.433,69.245,-4.83E-07,5.43E-06,-7.97E-06,73.433,14.919,-33.446,-3.9967,-88.94,-47.75,-1.77E-05,5.38E-06,6.48E-07,19.335,47.171,1.2317
-52.615,-73.256,-81.231,-7.9458,-41.507,28.344,1.576,-92.638,71.04,-4.83E-07,5.43E-06,-7.97E-06,73.574,16.72,-34.931,-4.0055,-89.411,-47.535,-1.77E-05,5.38E-06,6.48E-07,19.26,46.975,1.3774
-52.397,-72.795,-80.841,-9.2485,-40.919,28.546,0.94118,-92.973,72.675,-4.83E-07,5.43E-06,-7.97E-06,73.942,18.005,-35.855,-4.016,-89.802,-47.412,-1.77E-05,5.38E-06,6.48E-07,19.226,46.991,1.1817
-52.254,-72.311,-80.458,-10.475,-40.254,28.827,0.12904,-93.345,73.724,-4.83E-07,5.43E-06,-7.97E-06,74.301,18.849,-36.274,-4.0107,-90.131,-47.168,-1.77E-05,5.38E-06,6.48E-07,19.197,47.276,0.87927
-52.214,-71.816,-80.056,-11.729,-39.749,29.189,-0.83516,-93.724,74.154,-4.83E-07,5.43E-06,-7.97E-06,74.525,19.373,-36.377,-3.9888,-90.405,-46.781,-1.77E-05,5.38E-06,6.48E-07,19.17,47.687,0.65178
-52.091,-71.436,-79.672,-13.212,-39.846,29.334,-1.8195,-94.076,74.695,-4.83E-07,5.43E-06,-7.97E-06,74.437,20.091,-37.093,-3.9817,-90.641,-46.594,-1.77E-05,5.38E-06,6.48E-07,19.223,47.337,0.93611
-52.013,-70.972,-79.271,-14.583,-39.782,29.363,-2.9745,-94.563,75.14,-4.83E-07,5.43E-06,-7.97E-06,74.446,20.865,-37.828,-4.0073,-90.883,-46.365,-1.77E-05,5.38E-06,6.48E-07,19.262,47.086,1.1414
-52.045,-70.321,-78.835,-15.685,-39.096,29.384,-4.424,-95.178,75.286,-4.83E-07,5.43E-06,-7.97E-06,74.786,21.647,-38.255,-4.065,-91.165,-45.954,-1.77E-05,5.38E-06,6.48E-07,19.217,47.439,0.88311
-52.022,-69.838,-78.411,-16.97,-38.748,29.199,-5.8003,-95.753,74.902,-4.83E-07,5.43E-06,-7.97E-06,74.968,22.512,-38.87,-4.1149,-91.499,-45.64,-1.77E-05,5.38E-06,6.48E-07,19.09,47.356,0.64323
