No,Foot_L,Foot_R,Foot_pitch_L,Hand_L,Foot_pitch_R,Hand_R,Knee_L,Elbow_L,Thigh_pitch_L,Elbow_R,Thigh_pitch_R,Forearm_L,Knee_R,Forearm_R,Hiproll_L,Shoulder_L,Hiproll_R,Shoulder_R,Hip,Moe,Hip_R,Head,Shoulder_pitch_L,Head_pitch,Shoulder_pitch_R
1518,-128,124,1115,-3004,-1341,2883,3548,-2120,-3476,3331,2721,150.5454545,-2420,-772,449,-1157.090909,286,1906,0,45,0,937,1813.727273,-262,-2035
1519,-128,124,1115,-3004,-1341,2883,3548,-2120,-3476,3331,2721,162,-2420,-772,449,-1126,286,1906,0,45,0,937,1841.666667,-262,-2035
1520,-128,124,1115,-3004,-1341,2883,3548,-2120,-3476,3331,2721,173.4545455,-2420,-772,449,-1094.909091,286,1906,0,45,0,937,1869.606061,-262,-2035
1521,-128,124,1115,-3004,-1341,2883,3548,-2120,-3476,3331,2721,184.9090909,-2420,-772,449,-1063.818182,286,1906,0,45,0,937,1897.545455,-262,-2035
1522,-128,124,1115,-3004,-1341,2883,3548,-2120,-3476,3331,2721,196.3636364,-2420,-772,449,-1032.727273,286,1906,0,45,0,937,1925.484848,-262,-2035
1523,-128,124,1115,-3004,-1341,2883,3548,-2120,-3476,3331,2721,207.8181818,-2420,-772,449,-1001.636364,286,1906,0,45,0,937,1953.424242,-262,-2035
1524,-128,124,1115,-3004,-1341,2883,3548,-2120,-3476,3331,2721,219.2727273,-2420,-772,449,-970.5454545,286,1906,0,45,0,937,1981.363636,-262,-2035
1525,-128,124,1115,-3004,-1341,2883,3548,-2120,-3476,3331,2721,230.7272727,-2420,-772,449,-939.4545455,286,1906,0,45,0,937,2009.30303,-262,-2035
1526,-128,124,1115,-3004,-1341,2883,3548,-2120,-3476,3331,2721,242.1818182,-2420,-772,449,-908.3636364,286,1906,0,45,0,937,2037.242424,-262,-2035
1527,-128,124,1115,-3004,-1341,2883,3548,-2120,-3476,3331,2721,253.6363636,-2420,-772,449,-877.2727273,286,1906,0,45,0,937,2065.181818,-262,-2035
1528,-128,124,1115,-3004,-1341,2883,3548,-2120,-3476,3331,2721,265.0909091,-2420,-772,449,-846.1818182,286,1906,0,45,0,937,2093.121212,-262,-2035
1529,-128,124,1115,-3004,-1341,2883,3548,-2120,-3476,3331,2721,276.5454545,-2420,-772,449,-815.0909091,286,1906,0,45,0,937,2121.060606,-262,-2035
1530,-128,124,1115,-3004,-1341,2883,3548,-2120,-3476,3331,2721,288,-2420,-772,449,-784,286,1906,0,45,0,937,2149,-262,-2035
1531,-125.3076923,126.2051282,1115.25641,-3004.25641,-1341.74359,2883,3548,-2146.923077,-3476.487179,3331,2721.512821,298.4358974,-2420.74359,-772,444.3589744,-798.3333333,280.5897436,1906,0,45,0,937,2153.487179,-262,-2035
1532,-122.6153846,128.4102564,1115.512821,-3004.512821,-1342.487179,2883,3548,-2173.846154,-3476.974359,3331,2722.025641,308.8717949,-2421.487179,-772,439.7179487,-812.6666667,275.1794872,1906,0,45,0,937,2157.974359,-262,-2035
1533,-119.9230769,130.6153846,1115.769231,-3004.769231,-1343.230769,2883,3548,-2200.769231,-3477.461538,3331,2722.538462,319.3076923,-2422.230769,-772,435.0769231,-827,269.7692308,1906,0,45,0,937,2162.461538,-262,-2035
1534,-117.2307692,132.8205128,1116.025641,-3005.025641,-1343.974359,2883,3548,-2227.692308,-3477.948718,3331,2723.051282,329.7435897,-2422.974359,-772,430.4358974,-841.3333333,264.3589744,1906,0,45,0,937,2166.948718,-262,-2035
1535,-114.5384615,135.025641,1116.282051,-3005.282051,-1344.717949,2883,3548,-2254.615385,-3478.435897,3331,2723.564103,340.1794872,-2423.717949,-772,425.7948718,-855.6666667,258.9487179,1906,0,45,0,937,2171.435897,-262,-2035
1536,-111.8461538,137.2307692,1116.538462,-3005.538462,-1345.461538,2883,3548,-2281.538462,-3478.923077,3331,2724.076923,350.6153846,-2424.461538,-772,421.1538462,-870,253.5384615,1906,0,45,0,937,2175.923077,-262,-2035
1537,-109.1538462,139.4358974,1116.794872,-3005.794872,-1346.205128,2883,3548,-2308.461538,-3479.410256,3331,2724.589744,361.0512821,-2425.205128,-772,416.5128205,-884.3333333,248.1282051,1906,0,45,0,937,2180.410256,-262,-2035
1538,-106.4615385,141.6410256,1117.051282,-3006.051282,-1346.948718,2883,3548,-2335.384615,-3479.897436,3331,2725.102564,371.4871795,-2425.948718,-772,411.8717949,-898.6666667,242.7179487,1906,0,45,0,937,2184.897436,-262,-2035
1539,-103.7692308,143.8461538,1117.307692,-3006.307692,-1347.692308,2883,3548,-2362.307692,-3480.384615,3331,2725.615385,381.9230769,-2426.692308,-772,407.2307692,-913,237.3076923,1906,0,45,0,937,2189.384615,-262,-2035
1540,-101.0769231,146.0512821,1117.564103,-3006.564103,-1348.435897,2883,3548,-2389.230769,-3480.871795,3331,2726.128205,392.3589744,-2427.435897,-772,402.5897436,-927.3333333,231.8974359,1906,0,45,0,937,2193.871795,-262,-2035
1541,-98.38461538,148.2564103,1117.820513,-3006.820513,-1349.179487,2883,3548,-2416.153846,-3481.358974,3331,2726.641026,402.7948718,-2428.179487,-772,397.9487179,-941.6666667,226.4871795,1906,0,45,0,937,2198.358974,-262,-2035
1542,-95.69230769,150.4615385,1118.076923,-3007.076923,-1349.923077,2883,3548,-2443.076923,-3481.846154,3331,2727.153846,413.2307692,-2428.923077,-772,393.3076923,-956,221.0769231,1906,0,45,0,937,2202.846154,-262,-2035
1543,-93,152.6666667,1118.333333,-3007.333333,-1350.666667,2883,3548,-2470,-3482.333333,3331,2727.666667,423.6666667,-2429.666667,-772,388.6666667,-970.3333333,215.6666667,1906,0,45,0,937,2207.333333,-262,-2035
1544,-90.30769231,154.8717949,1118.589744,-3007.589744,-1351.410256,2883,3548,-2496.923077,-3482.820513,3331,2728.179487,434.1025641,-2430.410256,-772,384.025641,-984.6666667,210.2564103,1906,0,45,0,937,2211.820513,-262,-2035
1545,-87.61538462,157.0769231,1118.846154,-3007.846154,-1352.153846,2883,3548,-2523.846154,-3483.307692,3331,2728.692308,444.5384615,-2431.153846,-772,379.3846154,-999,204.8461538,1906,0,45,0,937,2216.307692,-262,-2035
1546,-84.92307692,159.2820513,1119.102564,-3008.102564,-1352.897436,2883,3548,-2550.769231,-3483.794872,3331,2729.205128,454.974359,-2431.897436,-772,374.7435897,-1013.333333,199.4358974,1906,0,45,0,937,2220.794872,-262,-2035
1547,-82.23076923,161.4871795,1119.358974,-3008.358974,-1353.641026,2883,3548,-2577.692308,-3484.282051,3331,2729.717949,465.4102564,-2432.641026,-772,370.1025641,-1027.666667,194.025641,1906,0,45,0,937,2225.282051,-262,-2035
1548,-79.53846154,163.6923077,1119.615385,-3008.615385,-1354.384615,2883,3548,-2604.615385,-3484.769231,3331,2730.230769,475.8461538,-2433.384615,-772,365.4615385,-1042,188.6153846,1906,0,45,0,937,2229.769231,-262,-2035
1549,-76.84615385,165.8974359,1119.871795,-3008.871795,-1355.128205,2883,3548,-2631.538462,-3485.25641,3331,2730.74359,486.2820513,-2434.128205,-772,360.8205128,-1056.333333,183.2051282,1906,0,45,0,937,2234.25641,-262,-2035
1550,-74.15384615,168.1025641,1120.128205,-3009.128205,-1355.871795,2883,3548,-2658.461538,-3485.74359,3331,2731.25641,496.7179487,-2434.871795,-772,356.1794872,-1070.666667,177.7948718,1906,0,45,0,937,2238.74359,-262,-2035
1551,-71.46153846,170.3076923,1120.384615,-3009.384615,-1356.615385,2883,3548,-2685.384615,-3486.230769,3331,2731.769231,507.1538462,-2435.615385,-772,351.5384615,-1085,172.3846154,1906,0,45,0,937,2243.230769,-262,-2035
1552,-68.76923077,172.5128205,1120.641026,-3009.641026,-1357.358974,2883,3548,-2712.307692,-3486.717949,3331,2732.282051,517.5897436,-2436.358974,-772,346.8974359,-1099.333333,166.974359,1906,0,45,0,937,2247.717949,-262,-2035
1553,-66.07692308,174.7179487,1120.897436,-3009.897436,-1358.102564,2883,3548,-2739.230769,-3487.205128,3331,2732.794872,528.025641,-2437.102564,-772,342.2564103,-1113.666667,161.5641026,1906,0,45,0,937,2252.205128,-262,-2035
1554,-63.38461538,176.9230769,1121.153846,-3010.153846,-1358.846154,2883,3548,-2766.153846,-3487.692308,3331,2733.307692,538.4615385,-2437.846154,-772,337.6153846,-1128,156.1538462,1906,0,45,0,937,2256.692308,-262,-2035
1555,-60.69230769,179.1282051,1121.410256,-3010.410256,-1359.589744,2883,3548,-2793.076923,-3488.179487,3331,2733.820513,548.8974359,-2438.589744,-772,332.974359,-1142.333333,150.7435897,1906,0,45,0,937,2261.179487,-262,-2035
1556,-58,181.3333333,1121.666667,-3010.666667,-1360.333333,2883,3548,-2820,-3488.666667,3331,2734.333333,559.3333333,-2439.333333,-772,328.3333333,-1156.666667,145.3333333,1906,0,45,0,937,2265.666667,-262,-2035
1557,-55.30769231,183.5384615,1121.923077,-3010.923077,-1361.076923,2883,3548,-2846.923077,-3489.153846,3331,2734.846154,569.7692308,-2440.076923,-772,323.6923077,-1171,139.9230769,1906,0,45,0,937,2270.153846,-262,-2035
1558,-52.61538462,185.7435897,1122.179487,-3011.179487,-1361.820513,2883,3548,-2873.846154,-3489.641026,3331,2735.358974,580.2051282,-2440.820513,-772,319.0512821,-1185.333333,134.5128205,1906,0,45,0,937,2274.641026,-262,-2035
1559,-49.92307692,187.9487179,1122.435897,-3011.435897,-1362.564103,2883,3548,-2900.769231,-3490.128205,3331,2735.871795,590.6410256,-2441.564103,-772,314.4102564,-1199.666667,129.1025641,1906,0,45,0,937,2279.128205,-262,-2035
1560,-47.23076923,190.1538462,1122.692308,-3011.692308,-1363.307692,2883,3548,-2927.692308,-3490.615385,3331,2736.384615,601.0769231,-2442.307692,-772,309.7692308,-1214,123.6923077,1906,0,45,0,937,2283.615385,-262,-2035
1561,-44.53846154,192.3589744,1122.948718,-3011.948718,-1364.051282,2883,3548,-2954.615385,-3491.102564,3331,2736.897436,611.5128205,-2443.051282,-772,305.1282051,-1228.333333,118.2820513,1906,0,45,0,937,2288.102564,-262,-2035
1562,-41.84615385,194.5641026,1123.205128,-3012.205128,-1364.794872,2883,3548,-2981.538462,-3491.589744,3331,2737.410256,621.9487179,-2443.794872,-772,300.4871795,-1242.666667,112.8717949,1906,0,45,0,937,2292.589744,-262,-2035
1563,-39.15384615,196.7692308,1123.461538,-3012.461538,-1365.538462,2883,3548,-3008.461538,-3492.076923,3331,2737.923077,632.3846154,-2444.538462,-772,295.8461538,-1257,107.4615385,1906,0,45,0,937,2297.076923,-262,-2035
1564,-36.46153846,198.974359,1123.717949,-3012.717949,-1366.282051,2883,3548,-3035.384615,-3492.564103,3331,2738.435897,642.8205128,-2445.282051,-772,291.2051282,-1271.333333,102.0512821,1906,0,45,0,937,2301.564103,-262,-2035
1565,-33.76923077,201.1794872,1123.974359,-3012.974359,-1367.025641,2883,3548,-3062.307692,-3493.051282,3331,2738.948718,653.2564103,-2446.025641,-772,286.5641026,-1285.666667,96.64102564,1906,0,45,0,937,2306.051282,-262,-2035
1566,-31.07692308,203.3846154,1124.230769,-3013.230769,-1367.769231,2883,3548,-3089.230769,-3493.538462,3331,2739.461538,663.6923077,-2446.769231,-772,281.9230769,-1300,91.23076923,1906,0,45,0,937,2310.538462,-262,-2035
1567,-28.38461538,205.5897436,1124.487179,-3013.487179,-1368.512821,2883,3548,-3116.153846,-3494.025641,3331,2739.974359,674.1282051,-2447.512821,-772,277.2820513,-1314.333333,85.82051282,1906,0,45,0,937,2315.025641,-262,-2035
1568,-25.69230769,207.7948718,1124.74359,-3013.74359,-1369.25641,2883,3548,-3143.076923,-3494.512821,3331,2740.487179,684.5641026,-2448.25641,-772,272.6410256,-1328.666667,80.41025641,1906,0,45,0,937,2319.512821,-262,-2035
1569,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2741,695,-2449,-772,268,-1343,75,1906,0,45,0,937,2324,-262,-2035
1570,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2733.25,686.8571429,-2441.25,-772,268,-1361.678571,75,1906,0,45,0,937,2323.285714,-262,-2035
1571,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2725.5,678.7142857,-2433.5,-772,268,-1380.357143,75,1906,0,45,0,937,2322.571429,-262,-2035
1572,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2717.75,670.5714286,-2425.75,-772,268,-1399.035714,75,1906,0,45,0,937,2321.857143,-262,-2035
1573,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2710,662.4285714,-2418,-772,268,-1417.714286,75,1906,0,45,0,937,2321.142857,-262,-2035
1574,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2702.25,654.2857143,-2410.25,-772,268,-1436.392857,75,1906,0,45,0,937,2320.428571,-262,-2035
1575,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2694.5,646.1428571,-2402.5,-772,268,-1455.071429,75,1906,0,45,0,937,2319.714286,-262,-2035
1576,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2686.75,638,-2394.75,-772,268,-1473.75,75,1906,0,45,0,937,2319,-262,-2035
1577,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2679,629.8571429,-2387,-772,268,-1492.428571,75,1906,0,45,0,937,2318.285714,-262,-2035
1578,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2671.25,621.7142857,-2379.25,-772,268,-1511.107143,75,1906,0,45,0,937,2317.571429,-262,-2035
1579,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2663.5,613.5714286,-2371.5,-772,268,-1529.785714,75,1906,0,45,0,937,2316.857143,-262,-2035
1580,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2655.75,605.4285714,-2363.75,-772,268,-1548.464286,75,1906,0,45,0,937,2316.142857,-262,-2035
1581,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2648,597.2857143,-2356,-772,268,-1567.142857,75,1906,0,45,0,937,2315.428571,-262,-2035
1582,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2640.25,589.1428571,-2348.25,-772,268,-1585.821429,75,1906,0,45,0,937,2314.714286,-262,-2035
1583,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2632.5,581,-2340.5,-772,268,-1604.5,75,1906,0,45,0,937,2314,-262,-2035
1584,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2624.75,572.8571429,-2332.75,-772,268,-1623.178571,75,1906,0,45,0,937,2313.285714,-262,-2035
1585,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2617,564.7142857,-2325,-772,268,-1641.857143,75,1906,0,45,0,937,2312.571429,-262,-2035
1586,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2609.25,556.5714286,-2317.25,-772,268,-1660.535714,75,1906,0,45,0,937,2311.857143,-262,-2035
1587,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2601.5,548.4285714,-2309.5,-772,268,-1679.214286,75,1906,0,45,0,937,2311.142857,-262,-2035
1588,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2593.75,540.2857143,-2301.75,-772,268,-1697.892857,75,1906,0,45,0,937,2310.428571,-262,-2035
1589,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2586,532.1428571,-2294,-772,268,-1716.571429,75,1906,0,45,0,937,2309.714286,-262,-2035
1590,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2578.25,524,-2286.25,-772,268,-1735.25,75,1906,0,45,0,937,2309,-262,-2035
1591,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2570.5,515.8571429,-2278.5,-772,268,-1753.928571,75,1906,0,45,0,937,2308.285714,-262,-2035
1592,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2562.75,507.7142857,-2270.75,-772,268,-1772.607143,75,1906,0,45,0,937,2307.571429,-262,-2035
1593,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2555,499.5714286,-2263,-772,268,-1791.285714,75,1906,0,45,0,937,2306.857143,-262,-2035
1594,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2547.25,491.4285714,-2255.25,-772,268,-1809.964286,75,1906,0,45,0,937,2306.142857,-262,-2035
1595,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2539.5,483.2857143,-2247.5,-772,268,-1828.642857,75,1906,0,45,0,937,2305.428571,-262,-2035
1596,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2531.75,475.1428571,-2239.75,-772,268,-1847.321429,75,1906,0,45,0,937,2304.714286,-262,-2035
1597,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2524,467,-2232,-772,268,-1866,75,1906,0,45,0,937,2304,-262,-2035
1598,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2524,467,-2232,-772,268,-1866,75,1906,0,45,0,937,2304,-262,-2035
1599,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2524,467,-2232,-772,268,-1866,75,1906,0,45,0,937,2304,-262,-2035
1600,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2524,467,-2232,-772,268,-1866,75,1906,0,45,0,937,2304,-262,-2035
1601,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2524,467,-2232,-772,268,-1866,75,1906,0,45,0,937,2304,-262,-2035
1602,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2524,467,-2232,-772,268,-1866,75,1906,0,45,0,937,2304,-262,-2035
1603,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2524,467,-2232,-772,268,-1866,75,1906,0,45,0,937,2304,-262,-2035
1604,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2524,467,-2232,-772,268,-1866,75,1906,0,45,0,937,2304,-262,-2035
1605,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2524,467,-2232,-772,268,-1866,75,1906,0,45,0,937,2304,-262,-2035
1606,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2524,467,-2232,-772,268,-1866,75,1906,0,45,0,937,2304,-262,-2035
1607,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2524,467,-2232,-772,268,-1866,75,1906,0,45,0,937,2304,-262,-2035
1608,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2524,467,-2232,-772,268,-1866,75,1906,0,45,0,937,2304,-262,-2035
1609,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2524,467,-2232,-772,268,-1866,75,1906,0,45,0,937,2304,-262,-2035
1610,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2524,467,-2232,-772,268,-1866,75,1906,0,45,0,937,2304,-262,-2035
1611,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2524,467,-2232,-772,268,-1866,75,1906,0,45,0,937,2304,-262,-2035
1612,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2524,467,-2232,-772,268,-1866,75,1906,0,45,0,937,2304,-262,-2035
1613,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2524,467,-2232,-772,268,-1866,75,1906,0,45,0,937,2304,-262,-2035
1614,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2524,467,-2232,-772,268,-1866,75,1906,0,45,0,937,2304,-262,-2035
1615,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2524,467,-2232,-772,268,-1866,75,1906,0,45,0,937,2304,-262,-2035
1616,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2524,467,-2232,-772,268,-1866,75,1906,0,45,0,937,2304,-262,-2035
1617,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2524,467,-2232,-772,268,-1866,75,1906,0,45,0,937,2304,-262,-2035
1618,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2524,467,-2232,-772,268,-1866,75,1906,0,45,0,937,2304,-262,-2035
1619,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2524,467,-2232,-772,268,-1866,75,1906,0,45,0,937,2304,-262,-2035
1620,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2524,467,-2232,-772,268,-1866,75,1906,0,45,0,937,2304,-262,-2035
1621,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2524,467,-2232,-772,268,-1866,75,1906,0,45,0,937,2304,-262,-2035
1622,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2524,467,-2232,-772,268,-1866,75,1906,0,45,0,937,2304,-262,-2035
1623,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2524,467,-2232,-772,268,-1866,75,1906,0,45,0,937,2304,-262,-2035
1624,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2524,467,-2232,-772,268,-1866,75,1906,0,45,0,937,2304,-262,-2035
1625,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2524,467,-2232,-772,268,-1866,75,1906,0,45,0,937,2304,-262,-2035
1626,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2524,467,-2232,-772,268,-1866,75,1906,0,45,0,937,2304,-262,-2035
1627,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2524,467,-2232,-772,268,-1866,75,1906,0,45,0,937,2304,-262,-2035
1628,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2524,467,-2232,-772,268,-1866,75,1906,0,45,0,937,2304,-262,-2035
1629,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2524,467,-2232,-772,268,-1866,75,1906,0,45,0,937,2304,-262,-2035
1630,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2524,467,-2232,-772,268,-1866,75,1906,0,45,0,937,2304,-262,-2035
1631,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2524,467,-2232,-772,268,-1866,75,1906,0,45,0,937,2304,-262,-2035
1632,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2524,467,-2232,-772,268,-1866,75,1906,0,45,0,937,2304,-262,-2035
1633,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2524,467,-2232,-772,268,-1866,75,1906,0,45,0,937,2304,-262,-2035
1634,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2524,467,-2232,-772,268,-1866,75,1906,0,45,0,937,2304,-262,-2035
1635,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2524,467,-2232,-772,268,-1866,75,1906,0,45,0,937,2304,-262,-2035
1636,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2524,467,-2232,-772,268,-1866,75,1906,0,45,0,937,2304,-262,-2035
1637,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2524,467,-2232,-772,268,-1866,75,1906,0,45,0,937,2304,-262,-2035
1638,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2524,467,-2232,-772,268,-1866,75,1906,0,45,0,937,2304,-262,-2035
1639,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2524,467,-2232,-772,268,-1866,75,1906,0,45,0,937,2304,-262,-2035
1640,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2524,467,-2232,-772,268,-1866,75,1906,0,45,0,937,2304,-262,-2035
1641,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2524,467,-2232,-772,268,-1866,75,1906,0,45,0,937,2304,-262,-2035
1642,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2524,467,-2232,-772,268,-1866,75,1906,0,45,0,937,2304,-262,-2035
1643,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2524,467,-2232,-772,268,-1866,75,1906,0,45,0,937,2304,-262,-2035
1644,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2524,467,-2232,-772,268,-1866,75,1906,0,45,0,937,2304,-262,-2035
1645,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2524,467,-2232,-772,268,-1866,75,1906,0,45,0,937,2304,-262,-2035
1646,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2524,467,-2232,-772,268,-1866,75,1906,0,45,0,937,2304,-262,-2035
1647,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2524,467,-2232,-772,268,-1866,75,1906,0,45,0,937,2304,-262,-2035
1648,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2524,467,-2232,-772,268,-1866,75,1906,0,45,0,937,2304,-262,-2035
1649,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2524,467,-2232,-772,268,-1866,75,1906,0,45,0,937,2304,-262,-2035
1650,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2524,467,-2232,-772,268,-1866,75,1906,0,45,0,937,2304,-262,-2035
1651,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2524,467,-2232,-772,268,-1866,75,1906,0,45,0,937,2304,-262,-2035
1652,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2524,467,-2232,-772,268,-1866,75,1906,0,45,0,937,2304,-262,-2035
1653,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2524,467,-2232,-772,268,-1866,75,1906,0,45,0,937,2304,-262,-2035
1654,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2524,467,-2232,-772,268,-1866,75,1906,0,45,0,937,2304,-262,-2035
1655,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2524,467,-2232,-772,268,-1866,75,1906,0,45,0,937,2304,-262,-2035
1656,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2524,467,-2232,-772,268,-1866,75,1906,0,45,0,937,2304,-262,-2035
1657,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2524,467,-2232,-772,268,-1866,75,1906,0,45,0,937,2304,-262,-2035
1658,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2524,467,-2232,-772,268,-1866,75,1906,0,45,0,937,2304,-262,-2035
1659,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2524,467,-2232,-772,268,-1866,75,1906,0,45,0,937,2304,-262,-2035
1660,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2524,467,-2232,-772,268,-1866,75,1906,0,45,0,937,2304,-262,-2035
1661,-23,210,1125,-3014,-1370,2883,3548,-3170,-3495,3331,2524,467,-2232,-772,268,-1866,75,1906,0,45,0,937,2304,-262,-2035
1662,-26.19626168,208.2990654,1130.915888,-3014,-1371.448598,2883,3548.093458,-3173.121495,-3494.82243,3328.813084,2523.943925,464.7009346,-2236.224299,-769.6074766,269.8691589,-1858.588785,75.80373832,1911.392523,6.570093458,44.91588785,5.53271028,937.8878505,2303.82243,-262.0841121,-2034.64486
1663,-29.39252336,206.5981308,1136.831776,-3014,-1372.897196,2883,3548.186916,-3176.242991,-3494.64486,3326.626168,2523.88785,462.4018692,-2240.448598,-767.2149533,271.7383178,-1851.17757,76.60747664,1916.785047,13.14018692,44.8317757,11.06542056,938.7757009,2303.64486,-262.1682243,-2034.28972
1664,-32.58878505,204.8971963,1142.747664,-3014,-1374.345794,2883,3548.280374,-3179.364486,-3494.46729,3324.439252,2523.831776,460.1028037,-2244.672897,-764.8224299,273.6074766,-1843.766355,77.41121495,1922.17757,19.71028037,44.74766355,16.59813084,939.6635514,2303.46729,-262.2523364,-2033.934579
