A,B,C,D,E,F
3.18055e-015,20,-6.36111e-015,-4.77083e-015,3.18055e-015,0
-0,20,-6.36111e-015,1.59028e-015,3.18055e-015,3.18055e-015
3.18055e-015,20,0,-3.18055e-015,3.18055e-015,-3.18055e-015
3.18055e-015,20,0,-9.54166e-015,6.36111e-015,6.36111e-015
-1.59028e-015,20,-3.18055e-015,9.54166e-015,-1.76556e-031,-6.36111e-015
3.18055e-015,20,1.27222e-014,-0,-3.18055e-015,0
-4.77083e-015,20,0,3.18055e-015,-2.64834e-031,-3.18055e-015
-9.54166e-015,20,-3.18055e-015,-1.27222e-014,-1.58901e-030,-9.54166e-015
3.18055e-015,20,-6.36111e-015,3.18055e-015,-3.53113e-031,6.36111e-015
6.36111e-015,20,3.18055e-015,9.54166e-015,3.18055e-015,-3.18055e-015
2.38542e-015,20,-6.36111e-015,-9.54166e-015,-0,0
-6.36111e-015,20,6.36111e-015,6.36111e-015,-3.53113e-031,-3.18055e-015
4.77083e-015,20,0,-6.36111e-015,1.59028e-015,6.36111e-015
1.59028e-015,20,3.18055e-015,6.36111e-015,-6.36111e-015,0
1.59028e-015,20,0,1.59028e-015,-6.36111e-015,0
-1.59028e-015,20,0,-1.59028e-015,-3.18055e-015,3.18055e-015
-2.38542e-015,20,0,3.18055e-015,0,0
-0,20,0,-1.59028e-015,-0,-3.18055e-015
-1.59028e-015,20,-9.54166e-015,-9.54166e-015,3.18055e-015,-3.18055e-015
7.95139e-016,20,0,7.95139e-015,-1.59028e-015,0
-7.95139e-016,20,-3.18055e-015,-3.18055e-015,-4.41391e-032,-3.18055e-015
1.59028e-015,20,0,-3.18055e-015,-8.82781e-032,3.18055e-015
-3.97569e-016,20,-7.95139e-015,7.95139e-015,1.59028e-015,-1.59028e-015
-0,20,0,-4.77083e-015,1.59028e-015,0
-0,20,-3.18055e-015,7.95139e-015,4.77083e-015,1.59028e-015
7.95139e-016,20,-3.18055e-015,1.59028e-015,-6.62086e-032,4.77083e-015
7.95139e-016,20,-6.36111e-015,-3.18055e-015,-0,0
1.59028e-015,20,3.18055e-015,1.59028e-015,-3.18055e-015,0
-7.95139e-016,20,-3.18055e-015,1.59028e-015,3.18055e-015,0
1.59028e-015,20,-6.36111e-015,3.18055e-015,1.59028e-015,-3.18055e-015
-0,20,3.18055e-015,-1.59028e-014,-1.59028e-015,-3.18055e-015
-2.38542e-015,20,-6.36111e-015,-1.59028e-015,-2.64834e-031,-6.36111e-015
-0,20,-6.36111e-015,7.95139e-015,0,3.18055e-015
2.38542e-015,20,3.18055e-015,1.11319e-014,-1.59028e-015,9.54166e-015
1.59028e-015,20,-3.18055e-015,-4.77083e-015,1.59028e-015,0
7.95139e-016,20,0,1.59028e-015,-3.18055e-015,0
1.59028e-015,20,-9.54166e-015,-1.59028e-015,4.77083e-015,0
2.38542e-015,20,-3.18055e-015,-9.54166e-015,1.59028e-015,0
-0,20,0,4.77083e-015,1.59028e-015,0
-0,20,-6.36111e-015,-1.27222e-014,-0,-6.36111e-015
7.95139e-016,20,0,-4.77083e-015,3.18055e-015,0
7.95139e-016,20,-9.54166e-015,-4.77083e-015,3.18055e-015,-3.18055e-015
1.59028e-015,20,0,7.95139e-015,6.36111e-015,-3.18055e-015
7.95139e-016,20,-3.18055e-015,7.95139e-015,-0,0
7.95139e-016,20,-3.18055e-015,-3.18055e-015,-8.82781e-032,6.36111e-015
1.59028e-015,20,3.18055e-015,-9.54166e-015,8.82781e-032,-3.18055e-015
2.38542e-015,20,0,1.59028e-015,-3.18055e-015,3.18055e-015
1.59028e-015,20,1.59028e-015,-6.36111e-015,-3.18055e-015,3.18055e-015
-7.95139e-016,20,0,-7.95139e-015,3.18055e-015,-1.59028e-015
7.95139e-016,20,0,1.11319e-014,-0,0
-7.95139e-016,20,1.59028e-015,1.19271e-014,2.20695e-032,1.59028e-015
-0,20,-3.18055e-015,-5.56597e-015,-0,-1.59028e-015
-0,20,-7.95139e-015,-4.77083e-015,-0,-2.38542e-015
-7.95139e-016,20,1.59028e-015,-4.77083e-015,6.36111e-015,0
-0,20,-1.59028e-015,-2.38542e-015,-0,-3.18055e-015
2.38542e-015,20,-4.77083e-015,-6.36111e-015,-6.62086e-032,1.59028e-015
-7.95139e-016,20,0,3.97569e-015,-9.54166e-015,0
7.95139e-016,20,4.77083e-015,-3.18055e-015,-3.18055e-015,3.18055e-015
-0,20,-6.36111e-015,-3.97569e-015,6.36111e-015,1.59028e-015
7.95139e-016,20,-4.77083e-015,-0,-6.36111e-015,-1.59028e-015
7.95139e-016,20,1.59028e-015,-6.36111e-015,-3.18055e-015,7.95139e-016
-0,20,0,-3.97569e-016,-3.18055e-015,0
7.95139e-016,20,-4.77083e-015,-0,-0,0
3.97569e-016,20,1.59028e-015,-1.19271e-015,1.27222e-014,0
7.95139e-016,20,-2.38542e-015,-0,6.36111e-015,-7.95139e-016
-3.97569e-016,20,0,1.19271e-015,-6.36111e-015,-7.95139e-016
-3.97569e-016,20,-7.15625e-015,-3.97569e-015,-5.51738e-033,-7.95139e-016
-7.95139e-016,20,-3.18055e-015,5.96354e-015,3.18055e-015,0
-0,20,-7.95139e-016,7.15625e-015,9.54166e-015,-1.59028e-015
-3.97569e-016,20,0,6.75868e-015,3.18055e-015,-7.95139e-016
-0,20,-4.77083e-015,-4.77083e-015,-6.36111e-015,2.38542e-015
-7.95139e-016,20,3.18055e-015,4.77083e-015,-3.18055e-015,3.18055e-015
-3.97569e-016,20,0,4.77083e-015,-3.18055e-015,3.18055e-015
-3.97569e-016,20,1.59028e-015,2.38542e-015,3.18055e-015,0
3.97569e-016,20,-3.18055e-015,-7.15625e-015,-3.18055e-015,1.59028e-015
7.95139e-016,20,1.59028e-015,6.36111e-015,3.18055e-015,-1.59028e-015
7.95139e-016,20,3.18055e-015,3.18055e-015,3.18055e-015,-1.59028e-015
-7.95139e-016,20,1.59028e-015,4.77083e-015,6.36111e-015,-1.59028e-015
-7.95139e-016,20,-1.59028e-015,6.36111e-015,3.18055e-015,-1.59028e-015
7.95139e-016,20,0,-7.95139e-016,2.20695e-032,-1.59028e-015
-7.95139e-016,20,0,-3.97569e-015,-3.18055e-015,1.59028e-015
-0,20,-4.77083e-015,-1.11319e-014,-0,-3.18055e-015
-7.95139e-016,20,-3.18055e-015,4.77083e-015,-6.62086e-032,-4.77083e-015
-7.95139e-016,20,1.59028e-015,-1.59028e-015,3.18055e-015,1.59028e-015
-0,20,1.59028e-015,7.95139e-015,-3.18055e-015,-3.18055e-015
-0,20,-1.59028e-015,-1.59028e-015,0,0
-0,20,-1.59028e-015,-1.59028e-015,0,0
-2.38542e-015,20,-1.59028e-015,6.36111e-015,-1.32417e-031,-3.18055e-015
-1.59028e-015,20,-3.18055e-015,3.18055e-015,3.18055e-015,0
1.59028e-015,20,-6.36111e-015,-1.27222e-014,6.36111e-015,-1.59028e-015
-0,20,0,-1.59028e-015,0,4.77083e-015
7.95139e-016,20,3.18055e-015,6.36111e-015,6.36111e-015,3.18055e-015
7.95139e-016,20,3.18055e-015,-4.77083e-015,-6.36111e-015,-3.18055e-015
-7.95139e-016,20,0,-1.59028e-015,-6.36111e-015,3.18055e-015
7.95139e-016,20,-3.18055e-015,-4.77083e-015,-3.18055e-015,-3.18055e-015
-0,20,0,-4.77083e-015,-0,-3.18055e-015
-1.59028e-015,20,-3.18055e-015,1.59028e-015,0,0
-1.59028e-015,20,0,7.95139e-015,3.18055e-015,-3.18055e-015
-0,20,-6.36111e-015,-0,3.18055e-015,0
-7.95139e-016,20,-3.18055e-015,-1.27222e-014,-4.41391e-032,-3.18055e-015
7.95139e-016,20,-6.36111e-015,-4.77083e-015,3.18055e-015,3.18055e-015
7.95139e-016,20,6.36111e-015,-4.77083e-015,-3.18055e-015,0
-0,20,-6.36111e-015,-6.36111e-015,3.18055e-015,-3.18055e-015
-7.95139e-016,20,-6.36111e-015,7.95139e-015,3.18055e-015,0
-1.59028e-015,20,-6.36111e-015,-3.18055e-015,-6.36111e-015,0
-0,20,-3.18055e-015,4.77083e-015,-3.18055e-015,-3.18055e-015
-1.59028e-015,20,0,6.36111e-015,3.18055e-015,-3.18055e-015
3.18055e-015,20,0,4.77083e-015,-6.36111e-015,6.36111e-015
-0,20,-3.18055e-015,4.77083e-015,-6.36111e-015,-6.36111e-015
-0,20,3.18055e-015,3.18055e-015,3.18055e-015,0
1.59028e-015,20,3.18055e-015,-7.95139e-015,6.36111e-015,0
-0,20,3.18055e-015,-1.59028e-015,-3.18055e-015,0
-0,20,-9.54166e-015,4.77083e-015,0,0
1.59028e-015,20,-9.54166e-015,-9.54166e-015,-0,0
1.59028e-015,20,3.18055e-015,1.59028e-015,-1.76556e-031,6.36111e-015
-4.77083e-015,20,6.36111e-015,6.36111e-015,0,0
-1.59028e-015,20,6.36111e-015,-3.18055e-015,-3.18055e-015,3.18055e-015
-3.18055e-015,20,6.36111e-015,-0,-3.53113e-031,-6.36111e-015
1.59028e-015,20,3.18055e-015,-0,-0,0
-1.59028e-015,20,-9.54166e-015,-0,0,0
3.18055e-015,20,3.18055e-015,1.27222e-014,3.18055e-015,3.18055e-015
4.77083e-015,20,3.18055e-015,-0,3.18055e-015,3.18055e-015
1.59028e-015,20,0,-1.27222e-014,8.82781e-032,-3.18055e-015
-6.36111e-015,20,-6.36111e-015,-9.54166e-015,-7.06225e-031,-6.36111e-015
1.59028e-015,20,9.54166e-015,-6.36111e-015,8.82781e-032,-3.18055e-015
-3.18055e-015,20,3.18055e-015,1.27222e-014,3.18055e-015,9.54166e-015
-0,20,-1.27222e-014,6.36111e-015,0,0
-0,20,0,3.18055e-015,6.36111e-015,0
-0,20,-9.54166e-015,3.18055e-015,-3.18055e-015,-3.18055e-015
-3.18055e-015,20,-1.59028e-014,6.36111e-015,-3.53113e-031,-6.36111e-015
-0,20,-3.18055e-015,-6.36111e-015,-3.18055e-015,-6.36111e-015
-3.18055e-015,20,-3.18055e-015,3.18055e-015,-6.36111e-015,-3.18055e-015
3.18055e-015,20,-6.36111e-015,-0,3.18055e-015,0
-3.18055e-015,20,-6.36111e-015,-6.36111e-015,-3.53113e-031,-6.36111e-015
-3.18055e-015,20,0,1.59028e-014,-6.36111e-015,0
-0,20,-3.18055e-015,-3.18055e-015,0,0
-0,20,3.18055e-015,-0,1.59028e-015,3.18055e-015
-0,20,0,-1.43125e-014,-1.59028e-015,6.36111e-015
-3.18055e-015,20,-9.54166e-015,-7.95139e-015,0,0
-0,20,3.18055e-015,7.95139e-015,-3.18055e-015,-3.18055e-015
3.18055e-015,20,9.54166e-015,-0,-3.18055e-015,6.36111e-015
-3.18055e-015,20,0,-3.18055e-015,-1.76556e-031,-3.18055e-015
3.18055e-015,20,0,-4.77083e-015,4.77083e-015,3.18055e-015
-3.18055e-015,20,9.54166e-015,4.77083e-015,-1.76556e-031,-3.18055e-015
-3.18055e-015,20,3.18055e-015,-1.59028e-015,-3.18055e-015,1.27222e-014
-3.18055e-015,20,-9.54166e-015,-1.11319e-014,-1.59028e-015,-1.59028e-014
-3.18055e-015,20,6.36111e-015,6.36111e-015,4.77083e-015,0
3.18055e-015,20,-3.18055e-015,-1.59028e-015,-3.18055e-015,-3.18055e-015
-0,20,0,-0,-7.95139e-015,-6.36111e-015
-3.18055e-015,20,-9.54166e-015,6.36111e-015,-1.76556e-031,-3.18055e-015
3.18055e-015,20,0,1.11319e-014,-3.18055e-015,1.27222e-014
3.18055e-015,20,6.36111e-015,-3.18055e-015,-3.53113e-031,6.36111e-015
-3.18055e-015,20,0,-1.59028e-015,6.36111e-015,-9.54166e-015
-0,20,3.18055e-015,9.54166e-015,-3.18055e-015,0
3.18055e-015,20,6.36111e-015,-4.77083e-015,-3.18055e-015,0
3.18055e-015,20,0,-0,6.36111e-015,-6.36111e-015
-0,20,-9.54166e-015,-1.27222e-014,6.36111e-015,-3.18055e-015
-3.18055e-015,20,-3.18055e-015,1.59028e-015,0,0
-0,20,3.18055e-015,4.77083e-015,-3.18055e-015,-6.36111e-015
-0,20,0,-3.18055e-015,0,0
3.18055e-015,20,-6.36111e-015,-0,6.36111e-015,3.18055e-015
3.18055e-015,20,3.18055e-015,4.77083e-015,-3.18055e-015,3.18055e-015
-3.18055e-015,20,3.18055e-015,-1.59028e-015,-3.18055e-015,-3.18055e-015
-0,20,3.18055e-015,-4.77083e-015,3.18055e-015,0
-6.36111e-015,20,6.36111e-015,-3.18055e-015,-6.36111e-015,0
3.18055e-015,20,0,-4.77083e-015,3.18055e-015,6.36111e-015
-0,20,3.18055e-015,-0,3.18055e-015,6.36111e-015
-0,20,0,-7.95139e-015,3.18055e-015,9.54166e-015
3.18055e-015,20,-3.18055e-015,-3.18055e-015,3.18055e-015,3.18055e-015
-3.18055e-015,20,0,-1.27222e-014,3.18055e-015,-6.36111e-015
3.18055e-015,20,3.18055e-015,7.95139e-015,6.36111e-015,0
3.18055e-015,20,6.36111e-015,9.54166e-015,-6.36111e-015,9.54166e-015
3.18055e-015,20,3.18055e-015,-3.18055e-015,3.18055e-015,3.18055e-015
-0,20,3.18055e-015,1.59028e-015,-3.18055e-015,9.54166e-015
-3.18055e-015,20,-6.36111e-015,-0,6.36111e-015,0
-0,20,-9.54166e-015,1.59028e-015,0,6.36111e-015
-3.18055e-015,20,6.36111e-015,-1.59028e-015,1.76556e-031,3.18055e-015
-0,20,-9.54166e-015,-6.36111e-015,3.18055e-015,-9.54166e-015
-0,20,0,-0,6.36111e-015,0
3.18055e-015,20,3.18055e-015,-4.77083e-015,3.18055e-015,0
3.18055e-015,20,9.54166e-015,-1.59028e-015,1.76556e-031,-3.18055e-015
-0,20,0,-5.56597e-015,3.18055e-015,3.18055e-015
-3.18055e-015,20,0,-7.95139e-016,0,0
3.18055e-015,20,0,-7.15625e-015,3.18055e-015,7.95139e-015
3.18055e-015,20,0,-8.64713e-015,-3.18055e-015,-3.18055e-015
-0,20,0,1.49089e-015,3.18055e-015,-1.59028e-015
-0,20,-1.59028e-015,8.15017e-015,-0,-1.59028e-015
-0,20,1.59028e-015,7.55382e-015,3.18055e-015,0
-0,20,-7.95139e-015,-0,0,7.95139e-016
-0,20,-1.59028e-015,6.36111e-015,-7.95139e-016,3.97569e-016
-0,20,-3.18055e-015,2.38542e-015,7.95139e-016,5.96354e-016
-0,20,7.95139e-016,3.97569e-015,-1.98785e-016,1.49089e-016
-0,20,7.95139e-016,1.27222e-014,1.98785e-016,-2.48481e-017
-3.18055e-015,20,0,-0,1.98785e-016,9.93923e-017
3.18055e-015,20,4.77083e-015,4.77083e-015,-1.19271e-015,-5.96354e-016
-0,20,7.95139e-016,6.36111e-015,0,0
-0,20,1.59028e-015,-1.59028e-015,-0,-3.18055e-015
-0,20,-7.95139e-016,-3.18055e-015,-1.59028e-015,1.98785e-016
3.18055e-015,20,-7.95139e-015,3.97569e-015,7.95139e-016,1.59028e-015
-3.18055e-015,20,-1.59028e-015,2.38542e-015,-1.43452e-031,-2.5842e-015
-0,20,-3.97569e-015,3.97569e-015,-0,-1.98785e-016
-0,20,-2.38542e-015,6.36111e-015,7.95139e-016,7.95139e-016
-3.18055e-015,20,-4.77083e-015,4.77083e-015,-4.96962e-016,9.93923e-017
-3.18055e-015,20,-2.38542e-015,-1.03368e-014,1.19271e-015,4.96962e-017
9.54166e-015,20,-3.18055e-015,7.95139e-015,-3.97569e-016,-7.95139e-016
-1.59028e-015,20,4.77083e-015,-1.43125e-014,-7.95139e-016,1.98785e-016
-1.59028e-015,20,-4.77083e-015,-7.95139e-015,3.18055e-015,7.95139e-016
-0,20,0,-3.97569e-016,1.59028e-015,1.19271e-015
-0,20,1.59028e-015,-2.38542e-015,3.18055e-015,7.95139e-016
-1.59028e-015,20,1.59028e-015,3.18055e-015,-3.18055e-015,0
-1.59028e-015,20,-4.77083e-015,1.03368e-014,-4.41391e-032,-1.59028e-015
3.18055e-015,20,0,3.57812e-015,3.18055e-015,2.38542e-015
-1.59028e-015,20,1.59028e-015,1.78906e-015,-3.18055e-015,-7.95139e-016
-3.18055e-015,20,-3.18055e-015,-1.59028e-015,4.41391e-032,7.95139e-016
-6.36111e-015,20,0,1.55052e-014,6.36111e-015,-7.95139e-016
-3.18055e-015,20,4.77083e-015,1.98785e-016,0,0
3.18055e-015,20,1.59028e-015,3.97569e-015,4.41391e-032,-7.95139e-016
3.18055e-015,20,1.59028e-015,3.57812e-015,-6.36111e-015,7.95139e-016
-3.18055e-015,20,-4.77083e-015,-1.63003e-014,-6.36111e-015,0
-3.18055e-015,20,-1.59028e-015,-1.59028e-015,0,0
-3.18055e-015,20,-6.36111e-015,-1.98785e-015,-1.59028e-015,-7.95139e-016
-3.18055e-015,20,-4.77083e-015,-3.18055e-015,1.59028e-015,3.97569e-016
-3.18055e-015,20,1.59028e-015,-0,-1.59028e-015,-3.97569e-016
3.18055e-015,20,1.59028e-015,5.56597e-015,7.95139e-016,-3.97569e-016
-6.36111e-015,20,3.18055e-015,1.43125e-014,4.65902e-017,-5.43552e-017
3.18055e-015,20,7.95139e-016,4.77083e-015,-7.95139e-016,3.97569e-016
-6.36111e-015,20,2.38542e-015,-0,3.97569e-016,1.98785e-016
-3.18055e-015,20,-7.15625e-015,-9.54166e-015,-1.98785e-016,0
-3.18055e-015,20,2.38542e-015,-1.59028e-015,-2.75869e-032,-4.96962e-016
-3.18055e-015,20,-2.38542e-015,-2.38542e-015,1.10348e-032,1.98785e-016
3.18055e-015,20,-4.77083e-015,5.56597e-015,-7.95139e-016,1.78906e-015
-3.18055e-015,20,4.77083e-015,1.19271e-014,-3.97569e-016,1.98785e-016
-0,20,0,6.36111e-015,3.97569e-016,-9.93923e-016
6.36111e-015,20,-2.38542e-015,-3.18055e-015,-4.41391e-032,3.97569e-016
-3.18055e-015,20,1.59028e-015,-5.56597e-015,-2.38542e-015,1.19271e-015
-0,20,-3.97569e-015,-3.18055e-015,-0,-7.95139e-016
-1.59028e-015,20,-2.38542e-015,-5.96354e-015,-1.59028e-015,0
1.59028e-015,20,7.95139e-016,7.95139e-016,-1.10348e-032,3.97569e-016
4.77083e-015,20,3.18055e-015,-4.37326e-015,3.18055e-015,0
1.59028e-015,20,-3.97569e-015,-1.66979e-014,-1.59028e-015,0
-0,20,8.74653e-015,-3.18055e-015,-1.59028e-015,1.19271e-015
-0,20,3.97569e-015,-9.93923e-015,-1.59028e-015,-1.98785e-015
-1.59028e-015,20,2.38542e-015,-7.95139e-016,-1.59028e-015,1.19271e-015
-0,20,7.95139e-016,-5.56597e-015,1.59028e-015,-7.95139e-016
-0,20,3.18055e-015,-4.37326e-015,0,1.98785e-015
-4.77083e-015,20,-4.77083e-015,3.18055e-015,-1.65521e-031,-1.98785e-015
-0,20,9.54166e-015,6.75868e-015,-1.59028e-015,-1.98785e-015
3.18055e-015,20,4.77083e-015,-3.97569e-016,3.18055e-015,7.95139e-016
3.18055e-015,20,0,2.18663e-015,-3.18055e-015,-7.95139e-016
3.18055e-015,20,3.18055e-015,-5.06901e-015,3.18055e-015,0
-0,20,-3.18055e-015,-0,-9.54166e-015,1.59028e-015
3.18055e-015,20,-3.18055e-015,1.59028e-014,-1.76556e-031,3.18055e-015
3.18055e-015,20,6.36111e-015,-1.59028e-015,-3.18055e-015,6.36111e-015
1.59028e-015,20,0,-6.36111e-015,1.59028e-015,3.18055e-015
1.59028e-015,20,-1.59028e-014,-6.36111e-015,-1.59028e-015,-3.18055e-015
-7.95139e-016,20,-3.18055e-015,-3.18055e-015,7.95139e-016,3.18055e-015
3.18055e-015,20,0,9.54166e-015,-1.59028e-015,9.54166e-015
-3.18055e-015,20,0,3.18055e-015,3.18055e-015,-9.54166e-015
-6.36111e-015,20,-6.36111e-015,-0,-3.97569e-015,0
6.36111e-015,20,0,3.18055e-015,-5.76476e-015,3.18055e-015
-3.57812e-015,20,3.18055e-015,-3.18055e-015,8.10048e-015,6.36111e-015
-1.59028e-015,20,3.18055e-015,3.18055e-015,-7.95139e-016,-3.18055e-015
-3.97569e-015,20,1.59028e-015,-3.18055e-015,5.96354e-016,3.18055e-015
-3.97569e-016,20,-1.49089e-016,-7.95139e-016,-5.8393e-016,0
-3.18055e-015,20,4.77083e-015,-6.36111e-015,2.38542e-015,1.59028e-015
3.18055e-015,20,-3.18055e-015,6.36111e-015,-1.59028e-015,-3.18055e-015
-3.18055e-015,20,0,6.36111e-015,2.38542e-015,-6.36111e-015
1.59028e-015,20,-4.77083e-015,3.18055e-015,7.95139e-016,-6.36111e-015
3.18055e-015,20,-7.95139e-016,-0,-7.95139e-016,-1.59028e-015
-1.59028e-015,20,-1.59028e-015,-4.17448e-015,-6.65929e-015,-1.59028e-015
1.59028e-015,20,-6.36111e-015,-1.59028e-015,-0,0
-1.59028e-015,20,3.18055e-015,6.36111e-015,-3.18055e-015,-6.36111e-015
4.77083e-015,20,-3.18055e-015,-0,-3.18055e-015,3.18055e-015
1.59028e-015,20,-6.36111e-015,-9.54166e-015,-5.56597e-015,-3.18055e-015
4.17448e-015,20,-6.36111e-015,-6.36111e-015,1.59028e-015,-9.54166e-015
-1.19271e-015,20,-9.54166e-015,6.36111e-015,-1.98785e-016,3.18055e-015
1.59028e-015,20,-1.59028e-014,-6.36111e-015,-3.57812e-015,0
7.95139e-016,20,-3.18055e-015,3.18055e-015,3.97569e-016,6.36111e-015
-1.59028e-015,20,0,-3.18055e-015,1.59028e-015,3.18055e-015
3.18055e-015,20,-3.18055e-015,-7.95139e-015,2.78299e-015,0
-0,20,-3.18055e-015,3.97569e-015,3.97569e-016,-3.18055e-015
-0,20,0,3.18055e-015,7.95139e-016,6.36111e-015
1.59028e-015,20,3.18055e-015,-1.59028e-015,7.95139e-016,3.18055e-015
-3.18055e-015,20,-6.36111e-015,-1.59028e-015,-7.95139e-016,-6.36111e-015
-1.59028e-015,20,-3.18055e-015,3.18055e-015,7.95139e-016,0
-1.59028e-015,20,6.36111e-015,-4.77083e-015,0,0
-1.59028e-015,20,-3.18055e-015,-3.18055e-015,-8.82781e-032,-3.18055e-015
-1.59028e-015,20,-6.36111e-015,3.18055e-015,0,0
-0,20,3.18055e-015,6.36111e-015,2.38542e-015,-3.18055e-015
-1.59028e-015,20,-3.18055e-015,6.36111e-015,7.95139e-016,0
-1.59028e-015,20,0,-6.36111e-015,4.77083e-015,-3.18055e-015
1.59028e-015,20,3.18055e-015,1.59028e-015,3.18055e-015,0
-1.59028e-015,20,-3.18055e-015,-0,4.77083e-015,6.36111e-015
-3.18055e-015,20,0,9.54166e-015,0,0
-3.18055e-015,20,3.18055e-015,-0,-2.38542e-015,-9.54166e-015
-0,20,-3.18055e-015,-6.36111e-015,-1.59028e-015,-6.36111e-015
-0,20,-3.18055e-015,-9.54166e-015,2.38542e-015,6.36111e-015
-1.59028e-015,20,-6.36111e-015,3.18055e-015,-8.82781e-032,-3.18055e-015
-0,20,-3.18055e-015,4.77083e-015,7.95139e-016,-6.36111e-015
-1.59028e-015,20,-6.36111e-015,-9.54166e-015,-1.19271e-015,-3.18055e-015
-0,20,-6.36111e-015,3.18055e-015,3.97569e-016,-3.18055e-015
-0,20,0,-9.54166e-015,1.19271e-015,-3.18055e-015
1.59028e-015,20,-3.18055e-015,9.54166e-015,7.95139e-016,6.36111e-015
-2.38542e-015,20,-6.36111e-015,-3.18055e-015,-3.97569e-016,-6.36111e-015
1.59028e-015,20,3.18055e-015,-0,-0,0
-1.59028e-015,20,0,-3.18055e-015,-8.82781e-032,-3.18055e-015
-7.95139e-016,20,-6.36111e-015,3.18055e-015,-3.97569e-016,-3.18055e-015
-1.59028e-015,20,3.18055e-015,-3.18055e-015,7.95139e-016,3.18055e-015
-0,20,3.18055e-015,-9.54166e-015,-2.38542e-015,0
-0,20,-6.36111e-015,-0,0,3.18055e-015
1.59028e-015,20,6.36111e-015,-0,-7.95139e-016,3.18055e-015
-3.18055e-015,20,6.36111e-015,-3.18055e-015,-7.95139e-016,-3.18055e-015
-1.59028e-015,20,0,-0,-7.95139e-016,-3.18055e-015
-0,20,-3.18055e-015,-0,2.38542e-015,0
3.18055e-015,20,0,-0,-1.76556e-031,3.18055e-015
-0,20,0,-6.36111e-015,1.59028e-015,-6.36111e-015
-0,20,3.18055e-015,-0,0,0
3.18055e-015,20,9.54166e-015,-0,-1.76556e-031,3.18055e-015
1.59028e-015,20,3.18055e-015,-0,-7.95139e-016,-3.18055e-015
-3.18055e-015,20,-3.18055e-015,3.18055e-015,1.59028e-015,-3.18055e-015
3.18055e-015,20,3.18055e-015,6.36111e-015,7.95139e-016,3.18055e-015
-1.59028e-015,20,3.18055e-015,-0,-3.18055e-015,-3.18055e-015
-0,20,3.18055e-015,-0,-7.95139e-016,-3.18055e-015
1.59028e-015,20,-3.18055e-015,3.18055e-015,-7.95139e-016,-3.18055e-015
1.59028e-015,20,0,3.18055e-015,7.95139e-016,-3.18055e-015
-3.18055e-015,20,-3.18055e-015,3.18055e-015,0,0
-1.59028e-015,20,-6.36111e-015,9.54166e-015,0,0
1.59028e-015,20,6.36111e-015,9.54166e-015,-0,0
3.18055e-015,20,-3.18055e-015,-3.18055e-015,3.18055e-015,0
1.59028e-015,20,-6.36111e-015,-3.18055e-015,3.18055e-015,-9.54166e-015
-3.18055e-015,20,0,-3.18055e-015,3.18055e-015,-6.36111e-015
-0,20,0,6.36111e-015,-6.36111e-015,0
-6.36111e-015,20,-3.18055e-015,7.15625e-015,2.38542e-015,1.59028e-015
-0,20,0,4.77083e-015,2.08724e-015,7.95139e-016
-3.18055e-015,20,3.97569e-016,-1.59028e-015,1.59028e-015,-1.59028e-015
-0,20,-3.18055e-015,-3.18055e-015,3.18055e-015,0
1.59028e-015,20,3.18055e-015,9.54166e-015,3.97569e-015,6.36111e-015
1.59028e-015,20,3.18055e-015,9.54166e-015,-7.95139e-016,6.36111e-015
1.59028e-015,20,-3.18055e-015,6.36111e-015,2.38542e-015,0
6.36111e-015,20,3.18055e-015,-6.36111e-015,7.95139e-016,0
3.18055e-015,20,-3.18055e-015,-0,7.95139e-016,3.18055e-015
1.59028e-015,20,1.59028e-015,1.59028e-015,1.88845e-015,0
7.95139e-016,20,-3.97569e-016,1.59028e-015,9.93923e-017,-3.97569e-016
-3.97569e-016,20,0,-0,7.0817e-016,0
1.98785e-016,20,3.97569e-016,-1.98785e-016,3.91357e-016,1.98785e-016
7.95139e-016,20,7.95139e-016,-9.44227e-016,-2.11209e-015,3.97569e-016
-7.95139e-016,20,0,3.60297e-016,-2.73329e-015,0
1.59028e-015,20,-7.95139e-016,7.95139e-016,-2.48481e-016,-7.95139e-016
-1.59028e-015,20,-1.59028e-015,-0,-4.22417e-015,-2.98177e-016
-1.59028e-015,20,0,3.97569e-015,-7.82715e-016,3.47873e-016
-1.59028e-015,20,7.95139e-016,-0,-4.07509e-015,0
1.59028e-015,20,-3.97569e-016,3.18055e-015,1.19271e-015,7.95139e-016
3.18055e-015,20,-7.95139e-016,-3.18055e-015,-7.95139e-016,-1.59028e-015
-6.36111e-015,20,2.38542e-015,3.18055e-015,2.38542e-015,0
-0,20,0,6.36111e-015,-1.59028e-015,-1.59028e-015
-0,20,3.18055e-015,3.18055e-015,2.38542e-015,-1.59028e-015
6.36111e-015,20,3.54085e-015,9.54166e-015,1.59028e-015,0
-0,20,5.96354e-016,3.18055e-015,1.59028e-015,3.18055e-015
-3.18055e-015,20,1.59028e-015,-3.18055e-015,4.41391e-032,7.95139e-016
3.18055e-015,20,0,-3.18055e-015,-5.1684e-015,1.59028e-015
-3.18055e-015,20,-7.95139e-016,3.18055e-015,-3.97569e-016,0
-0,20,2.38542e-015,-6.36111e-015,7.95139e-016,3.18055e-015
7.95139e-016,20,0,-6.36111e-015,4.37326e-015,3.18055e-015
-3.97569e-016,20,6.36111e-015,6.36111e-015,1.59028e-015,0
